Date [yyyy-mm-dd-hh-mm];air_pressure;air_temperature;relative_air_humidity;rain_indicator;rainfall;wind_direction;wind_speed;clouds;global_radiation;direct_radiation;diffuse_radiation
2017-01-01 00:00;1016,2;-3,9;98,5;1;0;240;2,4;1;0;0;0
2017-01-01 00:10;1016;-3,9;99,2;1;0;250;2,2;;;;
2017-01-01 00:20;1015,8;-3,9;98,3;1;0;230;2,3;;;;
2017-01-01 00:30;1015,7;-3,9;97,9;1;0;230;2;;;;
2017-01-01 00:40;1015,6;-3,8;99;1;0;240;2,6;;;;
2017-01-01 00:50;1015,5;-3,8;98,7;1;0;240;2,2;;;;
2017-01-01 01:00;1015,4;-3,8;99;1;0;230;2,6;1;0;0;0
2017-01-01 01:10;1015,3;-3,7;98,7;1;0;240;2,2;;;;
2017-01-01 01:20;1015,1;-3,7;98,2;1;0;230;2,7;;;;
2017-01-01 01:30;1015;-3,7;97,7;1;0;230;2,3;;;;
2017-01-01 01:40;1014,9;-3,8;99,2;1;0;250;2,5;;;;
2017-01-01 01:50;1014,8;-3,7;98,3;1;0;250;2,2;;;;
2017-01-01 02:00;1014,8;-3,7;98,5;1;0;260;2,8;1;0;0;0
2017-01-01 02:10;1014,7;-3,7;99,2;1;0;260;2,5;;;;
2017-01-01 02:20;1014,7;-3,7;98,2;1;0;250;2,6;;;;
2017-01-01 02:30;1014,5;-3,8;98,2;1;0;240;2,9;;;;
2017-01-01 02:40;1014,3;-3,8;98,6;1;0;230;2,6;;;;
2017-01-01 02:50;1014,1;-3,9;98,6;1;0;230;2,7;;;;
2017-01-01 03:00;1014;-3,8;98,8;1;0;230;2,4;1;0;0;0
2017-01-01 03:10;1013,9;-3,8;98,6;1;0;240;2,6;;;;
2017-01-01 03:20;1013,8;-3,9;97,7;1;0;230;2,3;;;;
2017-01-01 03:30;1013,7;-3,9;99,1;1;0;220;1,8;;;;
2017-01-01 03:40;1013,6;-3,9;98,3;1;0;230;1,9;;;;
2017-01-01 03:50;1013,5;-3,8;99,3;1;0;210;2,4;;;;
2017-01-01 04:00;1013,3;-3,9;98,7;1;0;220;2,7;1;0;0;0
2017-01-01 04:10;1013,2;-3,9;99,1;1;0;220;3;;;;
2017-01-01 04:20;1013,1;-3,9;98,6;1;0;210;2,7;;;;
2017-01-01 04:30;1013,1;-3,9;99;1;0;230;2,5;;;;
2017-01-01 04:40;1012,9;-3,9;99,2;1;0;240;2,9;;;;
2017-01-01 04:50;1012,8;-3,9;100;1;0;230;2,6;;;;
2017-01-01 05:00;1012,9;-3,8;99,4;1;0;230;2,2;1;0;0;0
2017-01-01 05:10;1012,8;-3,8;98,6;1;0;210;2,4;;;;
2017-01-01 05:20;1012,7;-3,9;98,2;1;0;210;2,7;;;;
2017-01-01 05:30;1012,7;-3,9;99,4;1;0;210;2,7;;;;
2017-01-01 05:40;1012,7;-3,9;99,1;1;0;220;2,7;;;;
2017-01-01 05:50;1012,6;-3,8;99,7;1;0;210;2,5;;;;
2017-01-01 06:00;1012,6;-3,8;98,9;1;0;220;2,3;1;0;0;0
2017-01-01 06:10;1012,6;-3,8;99,1;1;0;210;1,9;;;;
2017-01-01 06:20;1012,4;-3,8;99,1;1;0;240;2,1;;;;
2017-01-01 06:30;1012,3;-3,7;99,5;1;0;230;2,4;;;;
2017-01-01 06:40;1012,2;-3,7;100;1;0;230;2,9;;;;
2017-01-01 06:50;1012,1;-3,7;98,7;1;0;230;2,5;;;;
2017-01-01 07:00;1012;-3,7;99;1;0;220;2,1;1;0;0;0
2017-01-01 07:10;1012;-3,7;99,2;1;0;210;2,7;;;;
2017-01-01 07:20;1012;-3,8;97,8;1;0;210;2;;;;
2017-01-01 07:30;1012;-3,8;98,5;1;0;230;2,6;;;;
2017-01-01 07:40;1012;-3,9;98,5;1;0;230;2,7;;;;
2017-01-01 07:50;1011,9;-3,8;98,8;1;0;220;2,5;;;;
2017-01-01 08:00;1011,8;-3,8;98,2;1;0;230;2,1;1;11,11111111;0;11,11111111
2017-01-01 08:10;1011,7;-3,8;99,5;1;0;240;1,9;;;;
2017-01-01 08:20;1011,7;-3,7;98,8;1;0;230;2;;;;
2017-01-01 08:30;1011,6;-3,8;98,5;1;0;230;2,1;;;;
2017-01-01 08:40;1011,6;-3,7;98,4;0;0;230;2,1;;;;
2017-01-01 08:50;1011,4;-3,7;98,8;0;0;230;2,2;;;;
2017-01-01 09:00;1011,4;-3,7;99,1;0;0;230;1,9;1;36,11111111;0;36,11111111
2017-01-01 09:10;1011,3;-3,6;98,7;0;0;230;2,2;;;;
2017-01-01 09:20;1011,3;-3,6;98,4;0;0;230;2,2;;;;
2017-01-01 09:30;1011,2;-3,5;99,8;0;0;220;2;;;;
2017-01-01 09:40;1011;-3,5;98,8;0;0;230;2;;;;
2017-01-01 09:50;1011;-3,4;98;0;0;240;1,8;;;;
2017-01-01 10:00;1010,9;-3,4;98,7;0;0;230;2;1;50;0;50
2017-01-01 10:10;1010,9;-3,4;98,3;0;0;230;2,1;;;;
2017-01-01 10:20;1010,6;-3,5;98,4;0;0;230;2,5;;;;
2017-01-01 10:30;1010,6;-3,4;98,7;0;0;240;2,3;;;;
2017-01-01 10:40;1010,4;-3,3;98,4;0;0;230;2,3;;;;
2017-01-01 10:50;1010,3;-3,3;99,3;0;0;210;2,3;;;;
2017-01-01 11:00;1010,2;-3,2;99,6;0;0;220;2,3;1;63,88888889;0;63,88888889
2017-01-01 11:10;1010;-3,1;98,8;1;0;220;2,4;;;;
2017-01-01 11:20;1009,8;-3,2;98,2;1;0;230;2,7;;;;
2017-01-01 11:30;1009,7;-3,1;99,4;1;0;240;2,5;;;;
2017-01-01 11:40;1009,5;-3,1;99,5;1;0;230;2,5;;;;
2017-01-01 11:50;1009,4;-3;99,1;1;0;230;1,9;;;;
2017-01-01 12:00;1009,3;-3;99;1;0;230;2,2;1;75;0;75
2017-01-01 12:10;1009;-3;99,3;1;0;230;2,2;;;;
2017-01-01 12:20;1008,9;-3;98,7;1;0;230;2,3;;;;
2017-01-01 12:30;1008,8;-2,9;98,9;1;0;230;2,1;;;;
2017-01-01 12:40;1008,7;-2,8;99,2;1;0;230;2,5;;;;
2017-01-01 12:50;1008,6;-2,7;99,6;0;0;230;2,5;;;;
2017-01-01 13:00;1008,4;-2,8;98,8;0;0;220;2,2;1;69,44444444;0;69,44444444
2017-01-01 13:10;1008,3;-2,8;98,7;0;0;230;2,7;;;;
2017-01-01 13:20;1008,2;-2,8;98,9;0;0;220;2,5;;;;
2017-01-01 13:30;1008,2;-2,8;98,8;0;0;220;2,9;;;;
2017-01-01 13:40;1008,1;-2,8;98,6;0;0;220;2,7;;;;
2017-01-01 13:50;1008;-2,7;99;0;0;220;2,8;;;;
2017-01-01 14:00;1008;-2,7;98,7;0;0;220;2,7;1;44,44444444;0;44,44444444
2017-01-01 14:10;1008,1;-2,6;99,8;0;0;230;2,9;;;;
2017-01-01 14:20;1008;-2,6;98,6;0;0;230;2,5;;;;
2017-01-01 14:30;1008;-2,5;98,7;0;0;230;2,4;;;;
2017-01-01 14:40;1008;-2,4;98,6;0;0;230;2,3;;;;
2017-01-01 14:50;1007,9;-2,3;99,4;0;0;220;2,5;;;;
2017-01-01 15:00;1008;-2,3;98,2;0;0;230;2,5;1;13,88888889;0;13,88888889
2017-01-01 15:10;1007,9;-2,3;97,8;0;0;220;2,5;;;;
2017-01-01 15:20;1007,9;-2,2;98,6;0;0;230;2,3;;;;
2017-01-01 15:30;1008;-2,2;98,5;0;0;230;2,1;;;;
2017-01-01 15:40;1007,9;-2,2;97,9;0;0;220;2;;;;
2017-01-01 15:50;1007,9;-2,1;98,1;0;0;220;2,3;;;;
2017-01-01 16:00;1007,9;-2,1;98,8;0;0;220;2,3;1;0;0;0
2017-01-01 16:10;1008;-2,1;99,2;0;0;220;2,1;;;;
2017-01-01 16:20;1008;-2;98,4;0;0;230;2,6;;;;
2017-01-01 16:30;1008,1;-2;99;0;0;230;2,8;;;;
2017-01-01 16:40;1008,3;-2;98,8;0;0;230;3;;;;
2017-01-01 16:50;1008,2;-2;98,3;0;0;230;3,1;;;;
2017-01-01 17:00;1008,1;-2;98,3;0;0;220;2,7;1;0;0;0
2017-01-01 17:10;1008,1;-1,9;98,9;0;0;220;2,8;;;;
2017-01-01 17:20;1008,1;-2;97,6;0;0;220;2,6;;;;
2017-01-01 17:30;1008,2;-1,9;98,9;0;0;220;3;;;;
2017-01-01 17:40;1008,2;-2,1;97,2;0;0;230;3,1;;;;
2017-01-01 17:50;1008,3;-2,1;97,5;0;0;240;3,3;;;;
2017-01-01 18:00;1008,3;-2,2;97,5;0;0;240;3,2;1;0;0;0
2017-01-01 18:10;1008,4;-2,2;96,9;0;0;250;3,5;;;;
2017-01-01 18:20;1008,5;-2,2;97,6;0;0;240;3,5;;;;
2017-01-01 18:30;1008,6;-2,1;97,8;0;0;250;3,1;;;;
2017-01-01 18:40;1008,5;-2,1;97,7;0;0;230;3,4;;;;
2017-01-01 18:50;1008,5;-2,1;97,3;0;0;230;2,9;;;;
2017-01-01 19:00;1008,6;-2,1;97,5;0;0;230;2,9;1;0;0;0
2017-01-01 19:10;1008,7;-2,1;97,2;0;0;230;3,1;;;;
2017-01-01 19:20;1008,6;-2,1;97,5;0;0;220;3,2;;;;
2017-01-01 19:30;1008,7;-2,1;96,5;0;0;220;3,2;;;;
2017-01-01 19:40;1008,8;-2,2;95,9;0;0;220;3,4;;;;
2017-01-01 19:50;1008,7;-2,2;96,1;0;0;220;3,5;;;;
2017-01-01 20:00;1008,7;-2,2;96,5;0;0;230;4;1;0;0;0
2017-01-01 20:10;1008,7;-2,2;96,5;0;0;210;3,3;;;;
2017-01-01 20:20;1008,7;-2,2;96,8;0;0;220;3,6;;;;
2017-01-01 20:30;1008,8;-2,2;96,5;0;0;210;4;;;;
2017-01-01 20:40;1008,8;-2,2;95,7;0;0;220;4,2;;;;
2017-01-01 20:50;1008,7;-2,2;95,9;0;0;220;4,4;;;;
2017-01-01 21:00;1008,8;-2,2;95,4;0;0;220;4,1;1;0;0;0
2017-01-01 21:10;1009;-2,2;95,3;0;0;230;4,6;;;;
2017-01-01 21:20;1008,9;-2,2;95,4;0;0;240;5,2;;;;
2017-01-01 21:30;1008,8;-2,2;93,9;0;0;240;5;;;;
2017-01-01 21:40;1008,9;-2,1;94,1;0;0;240;5,1;;;;
2017-01-01 21:50;1008,8;-2,1;94,4;0;0;230;5;;;;
2017-01-01 22:00;1008,9;-2,1;92,8;0;0;230;4,5;1;0;0;0
2017-01-01 22:10;1008,8;-2;93,1;0;0;230;5;;;;
2017-01-01 22:20;1008,7;-1,9;93,1;0;0;230;4,8;;;;
2017-01-01 22:30;1008,7;-1,9;93,4;0;0;240;5,4;;;;
2017-01-01 22:40;1008,7;-1,8;94,8;0;0;240;5,4;;;;
2017-01-01 22:50;1008,7;-1,9;94,1;0;0;230;6,2;;;;
2017-01-01 23:00;1008,9;-1,8;92,8;0;0;230;5;1;0;0;0
2017-01-01 23:10;1008,7;-1,8;93,9;0;0;240;5;;;;
2017-01-01 23:20;1008,7;-1,8;94;0;0;230;4,9;;;;
2017-01-01 23:30;1008,6;-1,7;92,7;0;0;230;4,3;;;;
2017-01-01 23:40;1008,7;-1,6;93,9;0;0;230;4,1;;;;
2017-01-01 23:50;1008,5;-1,6;94,6;0;0;210;3,4;;;;
2017-01-02 00:00;1008,6;-1,6;95,3;0;0;200;3;1;0;0;0
2017-01-02 00:10;1008,6;-1,5;96,3;0;0;200;3,6;;;;
2017-01-02 00:20;1008,6;-1,5;95,1;0;0;200;4;;;;
2017-01-02 00:30;1008,5;-1,4;95,4;0;0;210;4,1;;;;
2017-01-02 00:40;1008,4;-1,4;95,1;0;0;210;3,9;;;;
2017-01-02 00:50;1008,3;-1,4;95,3;0;0;200;3,6;;;;
2017-01-02 01:00;1008,2;-1,4;95,3;0;0;200;3,6;1;0;0;0
2017-01-02 01:10;1008,3;-1,4;96,7;0;0;200;3,7;;;;
2017-01-02 01:20;1008,3;-1,4;95,8;0;0;210;3,9;;;;
2017-01-02 01:30;1008,3;-1,4;95,4;0;0;200;4;;;;
2017-01-02 01:40;1008,2;-1,4;95,7;0;0;200;3,7;;;;
2017-01-02 01:50;1008,2;-1,4;95,2;0;0;200;3,5;;;;
2017-01-02 02:00;1008,2;-1,4;95,9;0;0;200;3,9;1;0;0;0
2017-01-02 02:10;1008,2;-1,4;95,8;0;0;200;3,8;;;;
2017-01-02 02:20;1008,2;-1,3;95,8;0;0;210;4,2;;;;
2017-01-02 02:30;1008,3;-1,3;96,8;0;0;210;4,3;;;;
2017-01-02 02:40;1008,3;-1,2;96,4;0;0;210;3,6;;;;
2017-01-02 02:50;1008,3;-1,2;96,8;0;0;220;4;;;;
2017-01-02 03:00;1008,2;-1,2;96,2;0;0;220;4,2;1;0;0;0
2017-01-02 03:10;1008,2;-1,2;96,7;0;0;210;3,7;;;;
2017-01-02 03:20;1008,1;-1,2;96,7;0;0;210;3,6;;;;
2017-01-02 03:30;1008;-1,2;97,2;0;0;210;3,9;;;;
2017-01-02 03:40;1008;-1,1;97,7;0;0;210;2,9;;;;
2017-01-02 03:50;1007,9;-1,1;97,4;0;0;200;2,5;;;;
2017-01-02 04:00;1007,8;-1,1;97,1;0;0;190;2,1;1;0;0;0
2017-01-02 04:10;1007,7;-1,1;97,7;0;0;200;1,8;;;;
2017-01-02 04:20;1007,8;-1,1;97,2;0;0;200;2,1;;;;
2017-01-02 04:30;1007,8;-1;97;0;0;210;2,4;;;;
2017-01-02 04:40;1008;-0,9;97,4;0;0;210;2,6;;;;
2017-01-02 04:50;1008;-0,9;97,4;0;0;220;2,7;;;;
2017-01-02 05:00;1007,9;-0,9;96,1;0;0;210;2,6;1;0;0;0
2017-01-02 05:10;1007,9;-0,9;96,7;1;0;200;2,3;;;;
2017-01-02 05:20;1007,9;-0,9;97,6;1;0;210;2,1;;;;
2017-01-02 05:30;1008;-0,8;97,9;1;0;210;2;;;;
2017-01-02 05:40;1008;-0,8;99,7;1;0,04;210;2,4;;;;
2017-01-02 05:50;1008;-0,8;98,1;1;0;210;2,1;;;;
2017-01-02 06:00;1008,1;-0,8;98,8;1;0,09;210;2,5;1;0;0;0
2017-01-02 06:10;1008;-0,8;99,4;1;0,04;210;2,9;;;;
2017-01-02 06:20;1008;-0,8;98,9;1;0;210;3;;;;
2017-01-02 06:30;1008,2;-0,8;99,6;1;0,04;210;3,2;;;;
2017-01-02 06:40;1008,1;-0,8;99,2;1;0,06;210;3,3;;;;
2017-01-02 06:50;1008,1;-0,8;99,6;1;0,1;200;3,1;;;;
2017-01-02 07:00;1008,2;-0,8;99,8;1;0,1;210;3,2;1;0;0;0
2017-01-02 07:10;1008,2;-0,7;99,9;1;0,04;210;3,9;;;;
2017-01-02 07:20;1008,2;-0,7;100;1;0;210;3,9;;;;
2017-01-02 07:30;1008,3;-0,6;99,8;1;0,03;210;3,5;;;;
2017-01-02 07:40;1008,4;-0,6;100;1;0;210;3,6;;;;
2017-01-02 07:50;1008,5;-0,5;99,9;1;0;220;4,1;;;;
2017-01-02 08:00;1008,4;-0,4;100;1;0;220;3,6;1;8,333333333;0;8,333333333
2017-01-02 08:10;1008,5;-0,4;100;1;0,04;220;3,9;;;;
2017-01-02 08:20;1008,6;-0,3;100;1;0,06;220;3,6;;;;
2017-01-02 08:30;1008,6;-0,3;99,9;1;0,07;210;3,2;;;;
2017-01-02 08:40;1008,8;-0,2;100;1;0,03;220;3,8;;;;
2017-01-02 08:50;1008,8;-0,1;99,9;1;0,05;220;3,5;;;;
2017-01-02 09:00;1008,9;0;99,5;1;0,03;220;4,2;1;27,77777778;0;27,77777778
2017-01-02 09:10;1009;0,1;99,4;1;0,03;230;3,9;;;;
2017-01-02 09:20;1009,2;0,1;98,4;1;0,04;230;4,4;;;;
2017-01-02 09:30;1009,3;0,2;98,8;1;0,06;230;3,9;;;;
2017-01-02 09:40;1009,4;0,2;98,4;1;0;230;3,2;;;;
2017-01-02 09:50;1009,4;0,3;98,1;1;0;230;3;;;;
2017-01-02 10:00;1009,5;0,3;98,3;1;0,03;220;3,1;0,875;50;0;50
2017-01-02 10:10;1009,5;0,4;98,5;0;0;220;3,5;;;;
2017-01-02 10:20;1009,4;0,4;98,8;1;0;220;4;;;;
2017-01-02 10:30;1009,3;0,4;99,1;1;0;220;3,7;;;;
2017-01-02 10:40;1009,4;0,4;98,9;0;0;230;4,3;;;;
2017-01-02 10:50;1009,4;0,5;98,8;0;0;230;4,8;;;;
2017-01-02 11:00;1009,4;0,5;98,4;0;0;230;4,7;0,875;105,5555556;0;105,5555556
2017-01-02 11:10;1009,3;0,5;97,4;0;0;230;4;;;;
2017-01-02 11:20;1009,2;0,7;95,8;0;0;220;3,9;;;;
2017-01-02 11:30;1009,1;0,8;95;0;0;240;4;;;;
2017-01-02 11:40;1009,2;1;95;0;0;250;4,6;;;;
2017-01-02 11:50;1009,2;1,1;93,8;0;0;270;5;;;;
2017-01-02 12:00;1009,3;1,2;94,9;0;0;270;5,3;0,75;75;0;75
2017-01-02 12:10;1009,3;1,4;94,7;0;0;290;5,6;;;;
2017-01-02 12:20;1009,2;1,9;93,3;0;0;280;6,1;;;;
2017-01-02 12:30;1009,3;2,2;92,1;0;0;280;6,3;;;;
2017-01-02 12:40;1009,3;2,3;88,7;0;0;280;5,8;;;;
2017-01-02 12:50;1009,3;2,2;83,5;0;0;290;6,6;;;;
2017-01-02 13:00;1009,5;2,2;86,5;0;0;290;5,2;0,75;77,77777778;5,555555556;72,22222222
2017-01-02 13:10;1009,6;2,2;84,1;0;0;290;4,2;;;;
2017-01-02 13:20;1009,7;2,1;84,4;0;0;300;5,2;;;;
2017-01-02 13:30;1009,7;2,1;87;0;0;310;4,3;;;;
2017-01-02 13:40;1009,8;2,1;87,2;0;0;300;5,2;;;;
2017-01-02 13:50;1009,7;2,2;86,1;0;0;290;5,8;;;;
2017-01-02 14:00;1009,8;2,2;85,3;0;0;280;5,6;0,875;75;5,555555556;69,44444444
2017-01-02 14:10;1009,9;2,2;87,6;0;0;280;4,3;;;;
2017-01-02 14:20;1010;1,9;88,7;0;0;290;4,9;;;;
2017-01-02 14:30;1009,9;1,9;89,1;0;0;280;4,4;;;;
2017-01-02 14:40;1010;2;87,7;0;0;300;4,5;;;;
2017-01-02 14:50;1009,9;2,1;84,8;0;0;290;2,5;;;;
2017-01-02 15:00;1010;2;86;0;0;270;2,5;0,875;25;2,777777778;22,22222222
2017-01-02 15:10;1010;2;86,4;0;0;250;2,7;;;;
2017-01-02 15:20;1010;2,1;85,8;0;0;250;3,4;;;;
2017-01-02 15:30;1010;2;86,5;0;0;240;3,9;;;;
2017-01-02 15:40;1010,2;2,1;85,3;0;0;270;3,7;;;;
2017-01-02 15:50;1010,3;2,1;84,8;0;0;240;3,5;;;;
2017-01-02 16:00;1010,4;1,9;87,3;0;0;250;2,7;0,875;0;0;0
2017-01-02 16:10;1010,5;2;85,8;0;0;260;2,4;;;;
2017-01-02 16:20;1010,5;2,1;84,4;0;0;290;2,8;;;;
2017-01-02 16:30;1010,6;2,2;83,7;0;0;300;3,3;;;;
2017-01-02 16:40;1010,6;2,3;82,5;0;0;290;3,2;;;;
2017-01-02 16:50;1010,7;2,4;82,8;0;0;290;3,3;;;;
2017-01-02 17:00;1010,7;2,3;83,2;0;0;290;3,7;0,875;0;0;0
2017-01-02 17:10;1010,7;2,4;82,5;0;0;300;4,2;;;;
2017-01-02 17:20;1010,9;2,4;82,4;0;0;300;4;;;;
2017-01-02 17:30;1011;2,3;83,2;0;0;300;4,1;;;;
2017-01-02 17:40;1011,1;2,2;83,5;0;0;300;3,9;;;;
2017-01-02 17:50;1011,2;2,1;84,6;0;0;300;3,6;;;;
2017-01-02 18:00;1011,3;1,4;87,9;0;0;290;3,9;0,75;0;0;0
2017-01-02 18:10;1011,5;1,3;88,5;0;0;300;4,2;;;;
2017-01-02 18:20;1011,8;0,9;91;0;0;300;3,5;;;;
2017-01-02 18:30;1011,9;0,9;91,4;0;0;300;3,1;;;;
2017-01-02 18:40;1012;1,6;87,4;0;0;290;3,5;;;;
2017-01-02 18:50;1012,2;0,8;93,9;0;0;310;3;;;;
2017-01-02 19:00;1012,2;1;93;0;0;300;2,2;0,875;0;0;0
2017-01-02 19:10;1012,3;1,1;93,2;0;0;300;2,6;;;;
2017-01-02 19:20;1012,3;1,2;91,1;0;0;290;2,5;;;;
2017-01-02 19:30;1012,3;1,6;89,1;0;0;270;2,9;;;;
2017-01-02 19:40;1012,4;1,5;89,1;0;0;260;3,5;;;;
2017-01-02 19:50;1012,5;1,4;88,3;0;0;270;3,2;;;;
2017-01-02 20:00;1012,6;1,2;90,7;0;0;290;2,7;0,875;0;0;0
2017-01-02 20:10;1012,7;0,7;92,9;0;0;300;3,6;;;;
2017-01-02 20:20;1012,8;0,3;95;0;0;300;4;;;;
2017-01-02 20:30;1012,9;0,6;91,2;0;0;290;3,5;;;;
2017-01-02 20:40;1012,8;1,1;89,4;0;0;310;2,9;;;;
2017-01-02 20:50;1012,9;1,5;85,6;0;0;290;3,3;;;;
2017-01-02 21:00;1013;2;83,7;0;0;300;3,3;0,75;0;0;0
2017-01-02 21:10;1013,1;1,9;83,3;0;0;290;2,9;;;;
2017-01-02 21:20;1013,1;1,8;83,5;0;0;270;2,5;;;;
2017-01-02 21:30;1013,1;1,9;83;0;0;220;2,1;;;;
2017-01-02 21:40;1013,2;1,7;84,2;0;0;200;1,1;;;;
2017-01-02 21:50;1013,2;1,4;85,3;0;0;290;2,8;;;;
2017-01-02 22:00;1013,2;1,5;84,9;0;0;290;3,2;0,75;0;0;0
2017-01-02 22:10;1013,3;0,7;88,4;0;0;290;3,5;;;;
2017-01-02 22:20;1013,3;0,7;90;0;0;260;2,1;;;;
2017-01-02 22:30;1013,4;0,1;93,2;0;0;260;2,8;;;;
2017-01-02 22:40;1013,4;-0,4;94,3;0;0;250;2,8;;;;
2017-01-02 22:50;1013,5;-0,5;98,2;0;0;250;2,7;;;;
2017-01-02 23:00;1013,4;-0,6;96,9;0;0;210;2,9;0,375;0;0;0
2017-01-02 23:10;1013,4;0;94,4;0;0;180;2,4;;;;
2017-01-02 23:20;1013,5;0,7;90,9;0;0;200;2,6;;;;
2017-01-02 23:30;1013,5;0,8;90,3;0;0;230;2,9;;;;
2017-01-02 23:40;1013,6;1,2;87,9;0;0;240;2,2;;;;
2017-01-02 23:50;1013,7;1,1;89;0;0;220;2,5;;;;
2017-01-03 00:00;1013,7;0,2;91,3;0;0;180;2,6;0,875;0;0;0
2017-01-03 00:10;1013,7;-0,6;95,5;0;0;190;3,2;;;;
2017-01-03 00:20;1013,6;-0,4;96,4;0;0;190;2,5;;;;
2017-01-03 00:30;1013,6;-0,5;95,7;0;0;200;2,3;;;;
2017-01-03 00:40;1013,6;0,3;92,2;0;0;230;2,4;;;;
2017-01-03 00:50;1013,6;0,8;90,1;0;0;250;1,9;;;;
2017-01-03 01:00;1013,7;-0,7;92,7;0;0;230;2,1;0,875;0;0;0
2017-01-03 01:10;1013,7;-1;97,7;0;0;230;3;;;;
2017-01-03 01:20;1013,8;-1,1;98,9;0;0;230;2,9;;;;
2017-01-03 01:30;1013,9;-0,6;96,9;0;0;220;3,2;;;;
2017-01-03 01:40;1014;0,2;94,3;0;0;220;3,3;;;;
2017-01-03 01:50;1014,1;-0,1;94,8;0;0;220;3;;;;
2017-01-03 02:00;1014,1;-1;94,2;0;0;200;2,9;0,625;0;0;0
2017-01-03 02:10;1014,2;-0,8;96,4;1;0;200;2,8;;;;
2017-01-03 02:20;1014,1;-0,3;96,6;1;0;200;3;;;;
2017-01-03 02:30;1014,2;-0,3;95,8;1;0;200;2,6;;;;
2017-01-03 02:40;1014,2;-0,2;95,3;1;0;210;2,6;;;;
2017-01-03 02:50;1014,1;-0,5;95,4;0;0;210;2,9;;;;
2017-01-03 03:00;1014;-0,8;96,2;0;0;200;2,1;0,5;0;0;0
2017-01-03 03:10;1014,1;-0,9;98,7;0;0;210;1,5;;;;
2017-01-03 03:20;1014;-0,9;96;0;0;230;1,8;;;;
2017-01-03 03:30;1014;-1,2;97,9;0;0;190;1,7;;;;
2017-01-03 03:40;1014;-1,1;99,6;0;0;200;1,4;;;;
2017-01-03 03:50;1014;-1,3;96,2;0;0;190;2;;;;
2017-01-03 04:00;1014;-0,8;97,6;1;0;190;2,1;0,875;0;0;0
2017-01-03 04:10;1014;-0,8;96,8;0;0;190;2;;;;
2017-01-03 04:20;1014,1;-0,6;96,8;1;0;190;1,5;;;;
2017-01-03 04:30;1014;-0,7;96,5;1;0;210;1,4;;;;
2017-01-03 04:40;1014;-1;97,5;1;0;210;1,7;;;;
2017-01-03 04:50;1014,1;-0,8;97,4;0;0;190;1,7;;;;
2017-01-03 05:00;1014;-0,7;96,7;0;0;190;1,5;0,875;0;0;0
2017-01-03 05:10;1014;-1;96,5;0;0;190;2,1;;;;
2017-01-03 05:20;1013,9;-1,3;96,4;0;0;180;2,5;;;;
2017-01-03 05:30;1013,9;-1,4;96,5;0;0;190;2,9;;;;
2017-01-03 05:40;1013,9;-1,7;97;0;0;190;2,6;;;;
2017-01-03 05:50;1014;-1,7;97,5;0;0;200;2,6;;;;
2017-01-03 06:00;1014;-1,6;97,6;0;0;190;2,9;0,625;0;0;0
2017-01-03 06:10;1013,9;-1,5;97,5;0;0;200;3,5;;;;
2017-01-03 06:20;1013,9;-1,7;96,8;0;0;200;3,8;;;;
2017-01-03 06:30;1013,8;-1,3;97,6;0;0;200;4,1;;;;
2017-01-03 06:40;1013,8;-1,2;97,3;0;0;210;2,9;;;;
2017-01-03 06:50;1013,8;-1,1;96,3;0;0;210;3,2;;;;
2017-01-03 07:00;1013,9;-0,9;96,4;0;0;200;4,3;0,75;0;0;0
2017-01-03 07:10;1013,8;-0,7;95,1;0;0;200;3,6;;;;
2017-01-03 07:20;1014;-0,5;94,3;0;0;190;3,8;;;;
2017-01-03 07:30;1014,2;-0,4;94,3;0;0;190;3,8;;;;
2017-01-03 07:40;1014,3;-0,5;94,4;0;0;200;4,1;;;;
2017-01-03 07:50;1014,5;-0,3;94,2;0;0;200;3,8;;;;
2017-01-03 08:00;1014,4;-0,3;93,8;0;0;210;4,6;0,875;27,77777778;0;27,77777778
2017-01-03 08:10;1014,3;-0,2;94,5;0;0;210;4,9;;;;
2017-01-03 08:20;1014,3;-0,2;94,4;0;0;200;5,2;;;;
2017-01-03 08:30;1014,5;-0,1;94,4;0;0;210;4,6;;;;
2017-01-03 08:40;1014,4;0;94;0;0;210;5,2;;;;
2017-01-03 08:50;1014,3;0;94,1;0;0;200;4,8;;;;
2017-01-03 09:00;1014,4;0,1;93,2;0;0;200;4,5;0,875;50;0;50
2017-01-03 09:10;1014,6;0,2;92,5;0;0;200;4,5;;;;
2017-01-03 09:20;1014,7;0,3;92,7;0;0;210;4,1;;;;
2017-01-03 09:30;1014,7;0,4;91;0;0;200;4;;;;
2017-01-03 09:40;1014,8;0,4;91,3;0;0;200;4,3;;;;
2017-01-03 09:50;1014,8;0,4;90,2;0;0;200;3,9;;;;
2017-01-03 10:00;1014,8;0,6;90,3;0;0;210;4,7;0,875;80,55555556;2,777777778;77,77777778
2017-01-03 10:10;1014,6;0,7;89,6;0;0;200;4,9;;;;
2017-01-03 10:20;1014,6;0,8;89,3;0;0;200;4,6;;;;
2017-01-03 10:30;1014,6;1;89,4;0;0;210;5;;;;
2017-01-03 10:40;1014,3;1,1;88,3;0;0;200;4,7;;;;
2017-01-03 10:50;1014,2;1,3;88,4;0;0;200;5,1;;;;
2017-01-03 11:00;1014,1;1,5;87,8;0;0;200;4,7;0,875;286,1111111;91,66666667;194,4444444
