Timestamp;wind_speed;wind_direction;air_temperature;global_radiation;controlpump;t_int_pu600;t_ext_pu600;volume.pu600;t_ts660;t_ts640;u_rv660;u_rv640;u_rv600;;;;
29.05.2024 07:00;0.80015713;190;13.78575039;5.9;1;13.12777805;14.17000675;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 07:10;0.87032187;190;13.98572063;5.3;1;13.17072773;14.17000675;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 07:20;0.524989724;190;14.21720505;4.8;1;13.20812988;14.1832304;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 07:30;0.393769503;190;14.37714386;6.1;1;13.23975468;14.36609745;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 07:40;0.111318596;200;14.49433327;5.6;1;13.3740139;14.57000065;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 07:50;0.173379421;210;14.14316368;7.3;1;13.47266865;14.57000065;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 08:00;0.340302318;210;14.09715939;6.7;1;13.53829575;14.60548878;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 08:10;0.079999998;200;14.34574795;10.3;1;13.66446686;14.95998478;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 08:20;0.24126327;190;14.52857399;11.5;1;13.69998169;14.95998478;3.599999905;;;0;0;0;;;;3.599999905
29.05.2024 08:30;1.503323674;200;14.46003151;16.7;1;13.72077751;14.95998478;3.686654806;;;0;0;0;;;;3.686654806
29.05.2024 08:40;0.374698281;210;13.77147484;21.7;1;13.70590973;14.95998478;3.695731878;;;0;0;0;;;;3.695731878
29.05.2024 08:50;0.883410156;210;13.40859795;20.5;1;13.75230122;14.95998478;3.700000048;;;0;0;0;;;;3.700000048
29.05.2024 09:00;1.033333778;200;13.4985342;11.3;1;13.89495277;14.96925735;3.700000048;;;0;0;0;;;;3.700000048
29.05.2024 09:10;1.172292829;190;13.66927242;5.2;1;13.97821045;14.96363163;3.700000048;;;0;0;0;;;;3.700000048
29.05.2024 09:20;1.420403838;200;14.12951374;7.4;1;14.04574203;15.25546265;3.703304768;;;0;0;0;;;;3.703304768
29.05.2024 09:30;1.182014346;210;14.62983894;19.2;1;14.660429;15.94404697;3.777418375;;;0;0;0;;;;3.777418375
29.05.2024 09:40;1.496110201;210;14.71026039;10.4;1;15.2542305;16.48683357;3.799999952;;;0;0;0;;;;3.799999952
29.05.2024 09:50;1.521104693;210;14.30011177;5.7;1;15.20386505;16.2229805;3.799999952;;;0;0;0;;;;3.799999952
29.05.2024 10:00;1.153363943;210;14.42949677;19.8;1;15.36067295;16.5557518;3.799999952;;;0;0;0;;;;3.799999952
29.05.2024 10:10;0.570847511;200;14.87979698;20;1;15.69010448;16.92998505;3.8033216;;;0;0;0;;;;3.8033216
29.05.2024 10:20;1.795188069;210;15.27977276;15.4;1;15.98177433;17.12137794;3.820364714;;;0;0;0;;;;3.820364714
29.05.2024 10:30;2.739617825;210;15.6793499;12.1;1;16.26712227;17.45618248;3.874088049;;;0;0;0;;;;3.874088049
29.05.2024 10:40;0.668705225;210;16.22981071;9;1;16.73431015;17.97648239;3.898346424;;;0;0;0;;;;3.898346424
29.05.2024 10:50;1.13565886;210;16.27005386;25;1;16.88327408;18.10082817;3.900000095;;;0;0;0;;;;3.900000095
29.05.2024 11:00;1.556482673;230;16.34982109;29.9;1;16.9982338;18.25216675;3.900000095;;;0;0;0;;;;3.900000095
29.05.2024 11:10;1.00067234;230;16.54963875;17.8;1;17.46592712;18.73822594;3.935684443;;;0;0;0;;;;3.935684443
29.05.2024 11:20;0.97348392;220;17.35954666;14.5;1;18.65192032;20.07437706;4.021718979;;;0;0;0;;;;4.021718979
29.05.2024 11:30;0.835808992;230;18.27883148;12.5;1;20.07467079;21.64455223;4.143193245;;;0;0;0;;;;4.143193245
29.05.2024 11:40;1.65119803;230;19.42983055;11.5;1;22.11651611;23.5724678;4.255734921;;;0;0;0;;;;4.255734921
29.05.2024 11:50;1.874203563;220;19.02075005;11.8;1;23.07287788;24.39998627;4.300000191;;;0;0;0;;;;4.300000191
29.05.2024 12:00;1.813475966;220;17.92069054;10.3;1;23.02449417;24.14715958;4.268390179;;;0;0;0;;;;4.268390179
29.05.2024 12:10;0.621186316;220;17.45991516;19.4;1;22.78678513;24.0200119;4.25167942;;;0;0;0;;;;4.25167942
29.05.2024 12:20;1.853031039;220;17.49027634;19.8;1;23.02422523;24.0200119;4.296671867;;;0;0;0;;;;4.296671867
29.05.2024 12:30;2.146150112;220;17.37989426;19.8;1;23.13073349;24.26989555;4.300000191;;;0;0;0;;;;4.300000191
29.05.2024 12:40;0.780997336;210;17.33156204;22;1;23.30946159;24.3356781;4.291647434;;;0;0;0;;;;4.291647434
29.05.2024 12:50;2.101383209;210;17.11099434;28.5;1;22.98041153;24.06165314;4.288279533;;;0;0;0;;;;4.288279533
29.05.2024 13:00;0.563975513;220;18.20923615;19.2;1;23.38684654;24.63139343;4.304084778;;;0;0;0;;;;4.304084778
29.05.2024 13:10;0.380426288;210;19.52326202;17.5;1;24.80941582;26.36086655;4.419086933;;;0;0;0;;;;4.419086933
29.05.2024 13:20;2.137287378;210;20.30503464;15.3;1;26.64914703;27.91087723;4.5;;;0;0;0;;;;4.5
29.05.2024 13:30;1.819239497;210;19.37856483;22.9;1;26.97548103;28.12035942;4.5;;;0;0;0;;;;4.5
29.05.2024 13:40;1.65609324;210;18.54480553;25.7;1;26.74195099;27.78449631;4.484147072;;;0;0;0;;;;4.484147072
29.05.2024 13:50;1.902897477;220;17.5019207;18.7;1;25.87329102;26.70554161;4.381662846;;;0;0;0;;;;4.381662846
29.05.2024 14:00;0.440778732;230;15.84619617;22;1;24.04611397;24.93986893;4.302566528;;;0;0;0;;;;4.302566528
29.05.2024 14:10;2.113497972;220;16.19579697;16.6;1;23.59754944;24.80001068;4.300000191;;;0;0;0;;;;4.300000191
29.05.2024 14:20;1.174384832;210;16.73615456;21.1;1;23.62153435;24.66808319;4.300000191;;;0;0;0;;;;4.300000191
29.05.2024 14:30;1.036417603;220;16.5333252;18.6;1;22.87231636;23.80107689;4.222033501;;;0;0;0;;;;4.222033501
29.05.2024 14:40;0.755204797;220;15.82258892;15.2;1;21.89144135;22.88692474;4.199999809;;;0;0;0;;;;4.199999809
29.05.2024 14:50;0.159999996;210;16.01739502;9.5;1;21.63211632;22.67763901;4.179873943;;;0;0;0;;;;4.179873943
29.05.2024 15:00;0.686610878;210;15.87382507;5.4;1;21.03243256;22.11204529;4.106613159;;;0;0;0;;;;4.106613159
29.05.2024 15:10;0.253469706;220;16.171278;8.4;1;20.86826897;21.97445869;4.101643085;;;0;0;0;;;;4.101643085
29.05.2024 15:20;0.989540517;220;15.9723568;9.2;1;20.43924332;21.4845295;4.099999905;;;0;0;0;;;;4.099999905
29.05.2024 15:30;2.088776112;210;15.24217319;5.5;1;19.78812218;20.76227951;4.050952435;;;0;0;0;;;;4.050952435
29.05.2024 15:40;0.769845486;220;14.46877861;2.9;1;19.0138855;20.08379745;4.001669407;;;0;0;0;;;;4.001669407
29.05.2024 15:50;0.815789163;220;14.63381195;8.2;1;18.78539467;19.94052505;4;;;0;0;0;;;;4
29.05.2024 16:00;1.57406342;220;14.63999462;14.2;1;18.41609573;19.48702431;3.998347759;;;0;0;0;;;;3.998347759
29.05.2024 16:10;0.239997864;220;14.79383087;9.4;1;18.19615555;19.29000092;3.993328094;;;0;0;0;;;;3.993328094
29.05.2024 16:20;0.079999998;220;15.05634403;5.4;1;18.05661583;19.29000092;3.980019093;;;0;0;0;;;;3.980019093
29.05.2024 16:30;0.277841479;220;15.76390648;13;1;18.18308449;19.44643211;4;;;0;0;0;;;;4
29.05.2024 16:40;0.330693454;210;16.29126167;11.4;1;18.56373024;19.68999481;4;;;0;0;0;;;;4
29.05.2024 16:50;1.103850007;210;16.20490074;9.3;1;18.57645607;19.68999481;4;;;0;0;0;;;;4
29.05.2024 17:00;1.240628958;210;15.95233917;9.5;1;18.33632088;19.43383598;4;;;0;0;0;;;;4
29.05.2024 17:10;0.518396497;210;15.43401337;16.9;1;18.01925659;19.105093;3.974859238;;;0;0;0;;;;3.974859238
29.05.2024 17:20;0.969303727;210;14.84220028;13.2;1;17.77133369;18.89998627;3.930066347;;;0;0;0;;;;3.930066347
29.05.2024 17:30;1.354573607;210;14.73256588;4.9;1;17.60085869;18.78367615;3.916621685;;;0;0;0;;;;3.916621685
29.05.2024 17:40;1.377206206;210;14.93038845;4.5;1;17.44420242;18.49999237;1.855990529;;;0;0;0;;;;1.855990529
29.05.2024 17:50;1.389245987;210;15.19777393;2.3;0;17.96119118;18.84974098;0;;;0;0;0;;;;0
29.05.2024 18:00;1.108387828;210;15.15388966;2.5;0;18.9227829;18.89998627;0;;;0;0;0;;;;0
29.05.2024 18:10;2.285333872;220;14.23175812;1.3;0;19.41082573;19.17588615;0;;;0;0;0;;;;0
29.05.2024 18:20;1.148397088;210;14.01475716;1;0;19.6355896;19.29000092;0;;;0;0;0;;;;0
29.05.2024 18:30;2.069223881;210;13.88821983;0.8;0;19.74043655;19.29000092;0;;;0;0;0;;;;0
29.05.2024 18:40;1.914096236;210;15.40958881;0.8;0;19.79350471;19.43263817;0;;;0;0;0;;;;0
29.05.2024 18:50;2.006230354;220;17.2793045;0.6;0;19.82003403;19.68999481;0;;;0;0;0;;;;0
29.05.2024 19:00;2.048540354;220;18.58866882;0.4;0;19.84408569;19.68999481;0;;;0;0;0;;;;0
29.05.2024 19:10;0.908843338;220;18.28333664;0.2;0;19.86294365;19.68999481;0;;;0;0;0;;;;0
29.05.2024 19:20;0.542751253;210;16.49915695;0.1;0;19.88623428;19.68999481;0;;;0;0;0;;;;0
29.05.2024 19:30;1.053693771;210;16.1199646;0;0;19.90447617;19.99794197;0;;;0;0;0;;;;0
29.05.2024 19:40;1.36915195;210;16.40262413;0;0;19.93370438;20.08000946;0;;;0;0;0;;;;0
29.05.2024 19:50;1.963590503;210;15.42151833;0;0;19.96199608;20.08000946;0;;;0;0;0;;;;0
29.05.2024 20:00;1.843058705;220;14.80245972;0;0;19.98852348;20.08000946;0;;;0;0;0;;;;0
29.05.2024 20:10;1.728788972;220;14.66739941;0;0;20.02113914;20.08000946;0;;;0;0;0;;;;0
29.05.2024 20:20;1.307230353;220;14.64000034;0;0;20.0465374;20.42744637;0;;;0;0;0;;;;0
29.05.2024 20:30;2.174043417;220;14.53479767;0;0;20.07805252;20.46999359;0;;;0;0;0;;;;0
29.05.2024 20:40;0.246079996;220;14.40218163;0;0;20.09814072;20.46999359;0;;;0;0;0;;;;0
29.05.2024 20:50;0.408255577;220;14.22741604;0;0;20.12995911;20.46999359;0;;;0;0;0;;;;0
29.05.2024 21:00;1.436484814;210;14.1460638;0;0;20.16354942;20.46999359;0;;;0;0;0;;;;0
29.05.2024 21:10;1.038254261;210;14.07999992;0;0;20.19778442;20.46999359;0;;;0;0;0;;;;0
29.05.2024 21:20;1.270142078;210;14.02650356;0;0;20.2311554;20.47668648;0;;;0;0;0;;;;0
29.05.2024 21:30;1.686003327;210;13.94610691;0;0;20.26420593;20.67284584;0;;;0;0;0;;;;0
29.05.2024 21:40;1.55964601;210;13.90607548;0;0;20.29959297;20.86998749;0;;;0;0;0;;;;0
29.05.2024 21:50;1.717130423;210;13.78605747;0;0;20.33334732;20.86998749;0;;;0;0;0;;;;0
29.05.2024 22:00;1.359596848;210;13.6921072;0;0;20.36730003;20.86998749;0;;;0;0;0;;;;0
29.05.2024 22:10;1.703630686;210;13.60000038;0;0;20.40003204;20.86998749;0;;;0;0;0;;;;0
29.05.2024 22:20;1.687666535;210;13.61394882;0;0;20.43146515;20.86998749;0;;;0;0;0;;;;0
29.05.2024 22:30;1.058778524;200;13.74787331;0;0;20.45955086;20.86998749;0;;;0;0;0;;;;0
29.05.2024 22:40;0.676062822;200;13.89392948;0;0;20.49005127;20.86998749;0;;;0;0;0;;;;0
29.05.2024 22:50;0.858217299;200;13.97390652;0;0;20.51774979;20.89620209;0;;;0;0;0;;;;0
29.05.2024 23:00;0.172687426;200;14;0;0;20.54405785;21.17834473;0;;;0;0;0;;;;0
29.05.2024 23:10;0.907612801;200;13.94610214;0;0;20.57087517;21.26000214;0;;;0;0;0;;;;0
29.05.2024 23:20;0.582014441;200;13.93389606;0;0;20.5953598;21.26000214;0;;;0;0;0;;;;0
29.05.2024 23:30;1.690035939;200;13.94605255;0;0;20.61803246;21.26000214;0;;;0;0;0;;;;0
29.05.2024 23:40;1.318496943;200;13.86605358;0;0;20.63516808;21.26000214;0;;;0;0;0;;;;0
29.05.2024 23:50;0.571208417;190;13.78604698;0;0;20.65715218;21.26000214;0;;;0;0;0;;;;0
