Date [yyyy-mm-dd-hh-mm];air_temperature;wind_direction;wind_speed;global_radiation;controlpump;volume.pu600;t_ext_pu600;t_int_pu600;t_ts660;t_ts640;u_rv660;u_rv640;u_rv600
29.05.2024 05:20;13.38283157;180;0.872555733;2.4;1;3.69053936;14.8402319;13.70482063;17.17000008;21.5;1;0;1
29.05.2024 05:30;13.27999973;180;0.655221283;2.8;1;3.611845016;14.57000065;13.46364498;17.01000023;21.5;1;0;1
29.05.2024 05:40;13.31995487;180;0.783261836;4.5;1;3.599999905;14.30712795;13.2472086;16.84000015;21.5;1;0;1
29.05.2024 05:50;13.16580009;180;0.079999998;3.3;1;3.599999905;14.17000675;13.08035946;16.69000053;21.5;1;0;1
29.05.2024 06:00;12.84566402;180;0.079999998;3;1;3.599999905;14.17000675;12.96746254;16.52999878;21.5;1;0;1
29.05.2024 06:10;12.64855957;190;0.079999998;3.2;1;3.599999905;14.17000675;12.9216671;16.40999985;21.51000023;1;0;1
29.05.2024 06:20;12.78574467;200;0.079999998;3.3;1;3.599999905;14.17000675;12.94068527;16.30999947;21.51000023;1;0;1
29.05.2024 06:30;13.07431602;190;0.079999998;4.7;1;3.599999905;14.17000675;13.01277542;16.27000046;21.52999878;1;0;1
29.05.2024 06:40;13.37718868;190;0.079999998;6.4;1;3.599999905;14.17000675;13.03507042;16.23999977;21.54999924;1;0;1
29.05.2024 06:50;13.5457058;200;0.079999998;7.4;1;3.599999905;14.17000675;13.06323528;16.21999931;21.54999924;1;0;1
29.05.2024 07:00;13.78575039;190;0.80015713;5.9;1;3.599999905;14.17000675;13.12777805;16.22999954;21.56999969;1;0;1
29.05.2024 07:10;13.98572063;190;0.87032187;5.3;1;3.599999905;14.17000675;13.17072773;16.23999977;21.56999969;1;0;1
29.05.2024 07:20;14.21720505;190;0.524989724;4.8;1;3.599999905;14.1832304;13.20812988;16.24499989;21.57999992;1;0;1
29.05.2024 07:30;14.37714386;190;0.393769503;6.1;1;3.599999905;14.36609745;13.23975468;16.25;21.59000015;1;0;1
29.05.2024 07:40;14.49433327;200;0.111318596;5.6;1;3.599999905;14.57000065;13.3740139;16.28999901;21.60000038;1;0;1
29.05.2024 07:50;14.14316368;210;0.173379421;7.3;1;3.599999905;14.57000065;13.47266865;16.34000015;21.60000038;1;0;1
29.05.2024 08:00;14.09715939;210;0.340302318;6.7;1;3.599999905;14.60548878;13.53829575;16.37999916;21.60000038;1;0;1
29.05.2024 08:10;14.34574795;200;0.079999998;10.3;1;3.599999905;14.95998478;13.66446686;16.44000053;21.61999893;1;0;1
29.05.2024 08:20;14.52857399;190;0.24126327;11.5;1;3.599999905;14.95998478;13.69998169;16.48499966;21.61999893;1;0;1
29.05.2024 08:30;14.46003151;200;1.503323674;16.7;1;3.686654806;14.95998478;13.72077751;16.52999878;21.61999893;1;0;1
29.05.2024 08:40;13.77147484;210;0.374698281;21.7;1;3.695731878;14.95998478;13.70590973;16.55999947;21.61999893;1;0;1
29.05.2024 08:50;13.40859795;210;0.883410156;20.5;1;3.700000048;14.95998478;13.75230122;16.55999947;21.61999893;1;0;1
29.05.2024 09:00;13.4985342;200;1.033333778;11.3;1;3.700000048;14.96925735;13.89495277;16.60000038;21.61999893;1;0;1
29.05.2024 09:10;13.66927242;190;1.172292829;5.2;1;3.700000048;14.96363163;13.97821045;16.67000008;21.61999893;1;0;1
29.05.2024 09:20;14.12951374;200;1.420403838;7.4;1;3.703304768;15.25546265;14.04574203;16.69999886;21.61999893;1;0;1
29.05.2024 09:30;14.62983894;210;1.182014346;19.2;1;3.777418375;15.94404697;14.660429;16.88999939;21.63999939;1;0;1
29.05.2024 09:40;14.71026039;210;1.496110201;10.4;1;3.799999952;16.48683357;15.2542305;17.13999939;21.63999939;1;0;1
29.05.2024 09:50;14.30011177;210;1.521104693;5.7;1;3.799999952;16.2229805;15.20386505;17.30999947;21.63999939;1;0;1
29.05.2024 10:00;14.42949677;210;1.153363943;19.8;1;3.799999952;16.5557518;15.36067295;17.45999908;21.63999939;1;0;1
29.05.2024 10:10;14.87979698;200;0.570847511;20;1;3.8033216;16.92998505;15.69010448;17.65999985;21.63999939;1;0;1
29.05.2024 10:20;15.27977276;210;1.795188069;15.4;1;3.820364714;17.12137794;15.98177433;17.85000038;21.65999985;1;0;1
29.05.2024 10:30;15.6793499;210;2.739617825;12.1;1;3.874088049;17.45618248;16.26712227;18.06999969;21.65999985;1;0;1
29.05.2024 10:40;16.22981071;210;0.668705225;9;1;3.898346424;17.97648239;16.73431015;18.3599987;21.65999985;1;0;1
29.05.2024 10:50;16.27005386;210;1.13565886;25;1;3.900000095;18.10082817;16.88327408;18.6099987;21.65999985;1;0;1
29.05.2024 11:00;16.34982109;230;1.556482673;29.9;1;3.900000095;18.25216675;16.9982338;18.76000023;21.65999985;1;0;1
29.05.2024 11:10;16.54963875;230;1.00067234;17.8;1;3.935684443;18.73822594;17.46592712;18.97999954;21.65999985;1;0;1
29.05.2024 11:20;17.35954666;220;0.97348392;14.5;1;4.021718979;20.07437706;18.65192032;19.20999908;21.65999985;1;0;1
29.05.2024 11:30;18.27883148;230;0.835808992;12.5;1;4.143193245;21.64455223;20.07467079;19.64999962;21.65999985;1;0;1
29.05.2024 11:40;19.42983055;230;1.65119803;11.5;1;4.255734921;23.5724678;22.11651611;20.26000023;21.65999985;1;0;1
29.05.2024 11:50;19.02075005;220;1.874203563;11.8;1;4.300000191;24.39998627;23.07287788;21.03999901;21.65999985;1;0;1
29.05.2024 12:00;17.92069054;220;1.813475966;10.3;1;4.268390179;24.14715958;23.02449417;21.54999924;21.65999985;1;0;1
29.05.2024 12:10;17.45991516;220;0.621186316;19.4;1;4.25167942;24.0200119;22.78678513;21.72999954;21.63999939;1;0;1
29.05.2024 12:20;17.49027634;220;1.853031039;19.8;1;4.296671867;24.0200119;23.02422523;22;21.63999939;1;0;1
29.05.2024 12:30;17.37989426;220;2.146150112;19.8;1;4.300000191;24.26989555;23.13073349;22.18999863;21.63999939;1;0;1
29.05.2024 12:40;17.33156204;210;0.780997336;22;1;4.291647434;24.3356781;23.30946159;22.40999985;21.61999893;1;0;1
29.05.2024 12:50;17.11099434;210;2.101383209;28.5;1;4.288279533;24.06165314;22.98041153;22.48999977;21.61999893;1;0;1
29.05.2024 13:00;18.20923615;220;0.563975513;19.2;1;4.304084778;24.63139343;23.38684654;22.69999886;21.61999893;1;0;1
29.05.2024 13:10;19.52326202;210;0.380426288;17.5;1;4.419086933;26.36086655;24.80941582;23.13999939;21.60000038;1;0;1
29.05.2024 13:20;20.30503464;210;2.137287378;15.3;1;4.5;27.91087723;26.64914703;23.86999893;21.59000015;1;0;1
29.05.2024 13:30;19.37856483;210;1.819239497;22.9;1;4.5;28.12035942;26.97548103;24.36999893;21.57999992;1;0;1
29.05.2024 13:40;18.54480553;210;1.65609324;25.7;1;4.484147072;27.78449631;26.74195099;24.63999939;21.56999969;1;0;1
29.05.2024 13:50;17.5019207;220;1.902897477;18.7;1;4.381662846;26.70554161;25.87329102;24.57999992;21.56999969;1;0;1
29.05.2024 14:00;15.84619617;230;0.440778732;22;1;4.302566528;24.93986893;24.04611397;24.25;21.56999969;1;0;1
29.05.2024 14:10;16.19579697;220;2.113497972;16.6;1;4.300000191;24.80001068;23.59754944;23.69999886;21.54999924;1;0;1
29.05.2024 14:20;16.73615456;210;1.174384832;21.1;1;4.300000191;24.66808319;23.62153435;23.82999992;21.54999924;1;0;1
29.05.2024 14:30;16.5333252;220;1.036417603;18.6;1;4.222033501;23.80107689;22.87231636;23.87999916;21.54999924;1;0;1
29.05.2024 14:40;15.82258892;220;0.755204797;15.2;1;4.199999809;22.88692474;21.89144135;23.5;21.54999924;1;0;1
29.05.2024 14:50;16.01739502;210;0.159999996;9.5;1;4.179873943;22.67763901;21.63211632;23.26000023;21.54999924;1;0;1
29.05.2024 15:00;15.87382507;210;0.686610878;5.4;1;4.106613159;22.11204529;21.03243256;22.97999954;21.54999924;1;0;1
29.05.2024 15:10;16.171278;220;0.253469706;8.4;1;4.101643085;21.97445869;20.86826897;22.78999901;21.54999924;1;0;1
29.05.2024 15:20;15.9723568;220;0.989540517;9.2;1;4.099999905;21.4845295;20.43924332;22.57999992;21.54999924;1;0;1
29.05.2024 15:30;15.24217319;210;2.088776112;5.5;1;4.050952435;20.76227951;19.78812218;22.26999855;21.56999969;1;0;1
29.05.2024 15:40;14.46877861;220;0.769845486;2.9;1;4.001669407;20.08379745;19.0138855;21.75;21.56999969;1;0;1
29.05.2024 15:50;14.63381195;220;0.815789163;8.2;1;4;19.94052505;18.78539467;21.38999939;21.56999969;1;0;1
29.05.2024 16:00;14.63999462;220;1.57406342;14.2;1;3.998347759;19.48702431;18.41609573;21.17000008;21.56999969;1;0;1
29.05.2024 16:10;14.79383087;220;0.239997864;9.4;1;3.993328094;19.29000092;18.19615555;20.93999863;21.57999992;1;0;1
29.05.2024 16:20;15.05634403;220;0.079999998;5.4;1;3.980019093;19.29000092;18.05661583;;;1;0;1
29.05.2024 16:30;15.76390648;220;0.277841479;13;1;4;19.44643211;18.18308449;;;1;0;1
29.05.2024 16:40;16.29126167;210;0.330693454;11.4;1;4;19.68999481;18.56373024;;;1;0;1
29.05.2024 16:50;16.20490074;210;1.103850007;9.3;1;4;19.68999481;18.57645607;;;1;0;1
29.05.2024 17:00;15.95233917;210;1.240628958;9.5;1;4;19.43383598;18.33632088;;;1;0;1
29.05.2024 17:10;15.43401337;210;0.518396497;16.9;1;3.974859238;19.105093;18.01925659;;;1;0;1
29.05.2024 17:20;14.84220028;210;0.969303727;13.2;1;3.930066347;18.89998627;17.77133369;;;1;0;1
29.05.2024 17:30;14.73256588;210;1.354573607;4.9;1;3.916621685;18.78367615;17.60085869;;;1;0;1
29.05.2024 17:40;14.93038845;210;1.377206206;4.5;1;1.855990529;18.49999237;17.44420242;;;1;0;1
29.05.2024 17:50;15.19777393;210;1.389245987;2.3;0;0;18.84974098;17.96119118;;;1;0;1
29.05.2024 18:00;15.15388966;210;1.108387828;2.5;0;0;18.89998627;18.9227829;;;1;0;1
29.05.2024 18:10;14.23175812;220;2.285333872;1.3;0;0;19.17588615;19.41082573;;;1;0;1
29.05.2024 18:20;14.01475716;210;1.148397088;1;0;0;19.29000092;19.6355896;;;1;0;1
29.05.2024 18:30;13.88821983;210;2.069223881;0.8;0;0;19.29000092;19.74043655;;;1;0;1
29.05.2024 18:40;15.40958881;210;1.914096236;0.8;0;0;19.43263817;19.79350471;;;1;0;1
29.05.2024 18:50;17.2793045;220;2.006230354;0.6;0;0;19.68999481;19.82003403;;;1;0;1
29.05.2024 19:00;18.58866882;220;2.048540354;0.4;0;0;19.68999481;19.84408569;;;1;0;1
29.05.2024 19:10;18.28333664;220;0.908843338;0.2;0;0;19.68999481;19.86294365;;;1;0;1
29.05.2024 19:20;16.49915695;210;0.542751253;0.1;0;0;19.68999481;19.88623428;;;1;0;1
29.05.2024 19:30;16.1199646;210;1.053693771;0;0;0;19.99794197;19.90447617;;;1;0;1
29.05.2024 19:40;16.40262413;210;1.36915195;0;0;0;20.08000946;19.93370438;;;1;0;1
29.05.2024 19:50;15.42151833;210;1.963590503;0;0;0;20.08000946;19.96199608;;;1;0;1
29.05.2024 20:00;14.80245972;220;1.843058705;0;0;0;20.08000946;19.98852348;;;1;0;1
29.05.2024 20:10;14.66739941;220;1.728788972;0;0;0;20.08000946;20.02113914;;;1;0;1
29.05.2024 20:20;14.64000034;220;1.307230353;0;0;0;20.42744637;20.0465374;;;1;0;1
29.05.2024 20:30;14.53479767;220;2.174043417;0;0;0;20.46999359;20.07805252;;;1;0;1
29.05.2024 20:40;14.40218163;220;0.246079996;0;0;0;20.46999359;20.09814072;;;1;0;1
29.05.2024 20:50;14.22741604;220;0.408255577;0;0;0;20.46999359;20.12995911;;;1;0;1
29.05.2024 21:00;14.1460638;210;1.436484814;0;0;0;20.46999359;20.16354942;;;1;0;1
29.05.2024 21:10;14.07999992;210;1.038254261;0;0;0;20.46999359;20.19778442;;;1;0;1
29.05.2024 21:20;14.02650356;210;1.270142078;0;0;0;20.47668648;20.2311554;;;1;0;1
29.05.2024 21:30;13.94610691;210;1.686003327;0;0;0;20.67284584;20.26420593;;;1;0;1
29.05.2024 21:40;13.90607548;210;1.55964601;0;0;0;20.86998749;20.29959297;;;1;0;1
29.05.2024 21:50;13.78605747;210;1.717130423;0;0;0;20.86998749;20.33334732;;;1;0;1
29.05.2024 22:00;13.6921072;210;1.359596848;0;0;0;20.86998749;20.36730003;;;1;0;1
29.05.2024 22:10;13.60000038;210;1.703630686;0;0;0;20.86998749;20.40003204;;;1;0;1
29.05.2024 22:20;13.61394882;210;1.687666535;0;0;0;20.86998749;20.43146515;;;1;0;1
29.05.2024 22:30;13.74787331;200;1.058778524;0;0;0;20.86998749;20.45955086;;;1;0;1
29.05.2024 22:40;13.89392948;200;0.676062822;0;0;0;20.86998749;20.49005127;;;1;0;1
29.05.2024 22:50;13.97390652;200;0.858217299;0;0;0;20.89620209;20.51774979;;;1;0;1
29.05.2024 23:00;14;200;0.172687426;0;0;0;21.17834473;20.54405785;;;1;0;1
29.05.2024 23:10;13.94610214;200;0.907612801;0;0;0;21.26000214;20.57087517;;;1;0;1
29.05.2024 23:20;13.93389606;200;0.582014441;0;0;0;21.26000214;20.5953598;;;1;0;1
29.05.2024 23:30;13.94605255;200;1.690035939;0;0;0;21.26000214;20.61803246;;;1;0;1
29.05.2024 23:40;13.86605358;200;1.318496943;0;0;0;21.26000214;20.63516808;;;1;0;1
29.05.2024 23:50;13.78604698;190;0.571208417;0;0;0;21.26000214;20.65715218;;;1;0;1
