Timestamp;MAIN.Ambient.localState.fOutsideTemperature;HKK_KaRo-A.600.ThHy_dp.PU235;HKK_KaRo-A.600.ThHy_T_diff.WMZ235;HKK_KaRo-A.600.ThHy_T_diff.PU600;HKK_KaRo-A.600.ThHy_hyd.PU600;HKK_KaRo-A.600.Zust_BM.SV605;HKK_KaRo-A.600.Zust_B.RV640;HKK_KaRo-A.600.Zust_BM.RV660;HKK_KaRo-A.600.Zust_Stoer.PU600;HKK_KaRo-A.600.Zust_BM.RV640;HKK_KaRo-A.600.Mech_n.PU600;HKK_KaRo-A.600.ThHy_Q.PU235;HKK_KaRo-A.600.ThHy_P.PU600;HKK_KaRo-A.600.Zust_BM.PU235;MAIN.Ambient.localState.fOutsideTemperature_Mean;HKK_KaRo-A.600.Zust_B.SV235;HKK_KaRo-A.600.Zust_Stllg.RV600;HKK_KaRo-A.600.ThHy_T.TS640;HKK_KaRo-A.600.Zust_B.RV600;HKK_KaRo-A.600.ThHy_int.PU235;HKK_KaRo-A.600.ThHy_T_VL.WMZ235;HKK_KaRo-A.600.Zust_B.PU600;HKK_KaRo-A.600.ThHy_ext.PU600;HKK_KaRo-A.600.ThHy_hyd.PU235;HKK_KaRo-A.600.Zust_B.SV605;HKK_KaRo-A.600.ThHy_ext.PU235;HKK_KaRo-A.600.ThHy_E.WMZ235;HKK_KaRo-A.600.Zust_BM.PU600;Sonst_WSta.Atmo_v_Luft;HKK_KaRo-A.600.ThHy_T_diff.PU235;HKK_KaRo-A.600.ThHy_Q.PU600;HKK_KaRo-A.600.Zust_Stllg.RV660;HKK_KaRo-A.600.Zust_Stllg.RV640;HKK_KaRo-A.600.Zust_B.PU235;HKK_KaRo-A.600.ThHy_int.PU600;Sonst_WSta.Atmo_DaeS;Sonst_WSta.Atmo_RgnS;HKK_KaRo-A.600.Mech_n.PU235;HKK_KaRo-A.600.ThHy_dp.PU600;HKK_KaRo-A.600.ThHy_T_RL.WMZ235;HKK_KaRo-A.600.ThHy_T.TS660;HKK_KaRo-A.600.Elek_P.PU235;HKK_KaRo-A.600.Zust_BM.RV600;HKK_KaRo-A.600.ThHy_P.WMZ235;HKK_KaRo-A.600.Zust_Stoer.PU235;HKK_KaRo-A.600.ThHy_V.WMZ235;HKK_KaRo-A.600.Zust_B.RV660;HKK_KaRo-A.600.ThHy_Q.WMZ235;HKK_KaRo-A.600.Zust_BM.SV235;HKK_KaRo-A.600.Elek_P.PU600;HKK_KaRo-A.600.ThHy_P.PU235
2024-05-29 12:10:00;17,44000053;0,0;0,800000012;-1,220024109;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4282,0;0,0;0,0;0,0;16,5142231;FALSCH;0,0;21,63999939;FALSCH;21,82998657;24,0;WAHR;24,0200119;0,0;FALSCH;24,40999603;2,056999922;2,0;1,120000005;-2,58000946;4,0;0,0;0,0;FALSCH;22,79998779;277,7600098;FALSCH;0,0;1,0;23,0;21,72999954;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
2024-05-29 12:20:00;17,60000038;0,0;0,74000001;-1,070030212;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4282,0;0,0;0,0;0,0;16,72177696;FALSCH;0,0;21,63999939;FALSCH;21,88998413;24,0;WAHR;24,0200119;0,0;FALSCH;24,40999603;2,056999922;2,0;1,279999971;-2,520011902;4,0;0,0;0,0;FALSCH;22,94998169;277,7600098;FALSCH;0,0;1,0;23,0;22,0;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 12:30:00;17,36000061;0,0;0,640000045;-0,980033875;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4281,0;0,0;0,0;0,0;16,94444466;FALSCH;0,0;21,63999939;FALSCH;21,94000244;24,0;WAHR;24,0200119;0,0;FALSCH;24,40999603;2,056999922;2,0;2,319999933;-2,469993591;4,0;0,0;0,0;FALSCH;23,03997803;277,7600098;FALSCH;0,0;1,0;23,0;22,18999863;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
2024-05-29 12:40:00;17,52000046;0,0;0,640000045;-1,090019226;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4291,0;0,0;0,0;0,0;17,12866592;FALSCH;0,0;21,61999893;FALSCH;22,0;24,0;WAHR;24,40999603;0,0;FALSCH;24,40999603;2,056999922;2,0;0,479999989;-2,409996033;4,0;0,0;0,0;FALSCH;23,31997681;277,7600098;FALSCH;0,0;1,0;23,0;22,40999985;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
2024-05-29 12:50:00;16,95999908;0,0;0,540000021;-0,94002533;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4276,0;0,0;0,0;0,0;17,2840004;FALSCH;0,0;21,61999893;FALSCH;22,06997681;24,0;WAHR;24,0200119;0,0;FALSCH;24,40999603;2,056999922;2,0;3,839999914;-2,340019226;4,0;0,0;0,0;FALSCH;23,07998657;277,7600098;FALSCH;0,0;1,0;23,0;22,48999977;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
2024-05-29 13:00:00;17,76000023;0,0;0,449999988;-1,36000824;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4287,0;0,0;0,0;0,0;17,39599991;FALSCH;0,0;21,61999893;FALSCH;22,11999512;24,0;WAHR;24,40999603;0,0;FALSCH;24,40999603;2,056999922;2,0;0,079999998;-2,290000916;4,0;0,0;0,0;FALSCH;23,04998779;277,7600098;FALSCH;0,0;1,0;23,0;22,69999886;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 13:10:00;18,79999924;0,0;0,449999988;-1,400016785;5,0;0,0;FALSCH;2,0;FALSCH;0,0;4265,0;0,0;0,0;0,0;17,54555511;FALSCH;0,0;21,60000038;FALSCH;22,16998291;24,0;WAHR;25,20000458;0,0;FALSCH;24,40999603;2,056999922;2,0;0,079999998;-2,240013123;4,0;0,0;0,0;FALSCH;23,79998779;277,9200134;FALSCH;0,0;1,0;23,0;23,13999939;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 13:20:00;20,63999939;0,0;0,370000005;-1,52999115;5,0;0,0;FALSCH;2,0;FALSCH;0,0;4260,0;0,0;0,0;0,0;17,766222;FALSCH;0,0;21,59000015;FALSCH;22,22998047;24,0;WAHR;27,55998993;0,0;FALSCH;24,40999603;2,056999922;2,0;2,319999933;-2,180015564;4,0;0,0;0,0;FALSCH;26,02999878;278,0799866;FALSCH;0,0;1,0;23,0;23,86999893;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 13:30:00;19,68000031;0,0;0,300000012;-1,430015564;5,0;0,0;FALSCH;2,0;FALSCH;0,0;4276,0;0,0;0,0;0,0;18,04822159;FALSCH;0,0;21,57999992;FALSCH;22,29998779;24,0;WAHR;28,34999847;0,0;FALSCH;24,40999603;2,056999922;2,0;2,799999952;-2,11000824;4,0;0,0;0,0;FALSCH;26,91998291;277,9200134;FALSCH;0,0;1,0;23,0;24,36999893;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 13:40:00;18,95999908;0,0;0,300000012;-1,010002136;5,0;0,0;FALSCH;2,0;FALSCH;0,0;4263,0;0,0;0,0;0,0;18,25266647;FALSCH;0,0;21,56999969;FALSCH;22,34997559;24,0;WAHR;27,95000458;0,0;FALSCH;24,40999603;2,056999922;2,0;1,919999957;-2,060020447;4,0;0,0;0,0;FALSCH;26,94000244;277,9200134;FALSCH;0,0;1,0;23,0;24,63999939;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 13:50:00;18,0;0,0;0,210000008;-1,140007019;5,0;0,0;FALSCH;2,0;FALSCH;0,0;4277,0;0,0;0,0;0,0;18,36355591;FALSCH;0,0;21,56999969;FALSCH;22,41000366;24,0;WAHR;27,55998993;0,0;FALSCH;24,40999603;2,056999922;2,0;1,440000057;-1,999992371;4,0;0,0;0,0;FALSCH;26,41998291;277,7600098;FALSCH;0,0;1,0;24,0;24,57999992;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 14:00:00;16,15999985;0,0;0,02;-0,670005798;5,0;0,0;FALSCH;2,0;FALSCH;0,0;4277,0;0,0;0,0;0,0;18,34644508;FALSCH;0,0;21,56999969;FALSCH;22,45999146;24,0;WAHR;25,58998871;0,0;FALSCH;24,40999603;2,056999922;2,0;0,639999986;-1,950004578;4,0;0,0;0,0;FALSCH;24,91998291;277,7600098;WAHR;0,0;1,0;24,0;24,25;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 14:10:00;15,92000008;0,0;0,02;-1,16002655;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4272,0;0,0;0,0;0,0;18,12133408;FALSCH;0,0;21,54999924;FALSCH;22,50997925;24,0;WAHR;24,80001068;0,0;FALSCH;24,80001068;2,056999922;2,0;1,360000014;-2,290031433;4,0;0,0;0,0;FALSCH;23,63998413;277,7600098;WAHR;0,0;1,0;24,0;23,69999886;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 14:20:00;16,47999954;0,0;-0,100000001;-1,19002533;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4276,0;0,0;0,0;0,0;17,89933395;FALSCH;0,0;21,54999924;FALSCH;22,54998779;24,0;WAHR;24,80001068;0,0;FALSCH;24,80001068;2,056999922;2,0;0,639999986;-2,250022888;4,0;0,0;0,0;FALSCH;23,60998535;277,7600098;WAHR;0,0;1,0;24,0;23,82999992;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 14:30:00;16,87999916;0,0;-0,170000002;-1,02999115;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4278,0;0,0;0,0;0,0;17,78488922;FALSCH;0,0;21,54999924;FALSCH;22,58999634;24,0;WAHR;24,40999603;0,0;FALSCH;24,80001068;2,056999922;2,0;2,24000001;-2,210014343;4,0;0,0;0,0;FALSCH;23,38000488;277,7600098;FALSCH;0,0;1,0;24,0;23,87999916;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 14:40:00;15,84000015;0,0;-0,170000002;-1,020011902;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4288,0;0,0;0,0;0,0;17,71822166;FALSCH;0,0;21,54999924;FALSCH;22,63000488;24,0;WAHR;23,23000336;0,0;FALSCH;24,80001068;2,056999922;2,0;1,840000033;-2,170005798;4,0;0,0;0,0;FALSCH;22,20999146;277,7600098;WAHR;0,0;1,0;24,0;23,5;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
2024-05-29 14:50:00;16,0;0,0;-0,200000003;-1,050010681;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4291,0;0,0;0,0;0,0;17,59977722;FALSCH;0,0;21,54999924;FALSCH;22,6499939;24,0;WAHR;22,83000946;0,0;FALSCH;24,80001068;2,056999922;2,0;0,159999996;-2,150016785;4,0;0,0;0,0;FALSCH;21,77999878;277,7600098;FALSCH;0,0;1,0;24,0;23,26000023;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
2024-05-29 15:00:00;15,84000015;0,0;-0,189999998;-1,129997253;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4280,0;0,0;0,0;0,0;17,50533295;FALSCH;0,0;21,54999924;FALSCH;22,67999268;24,0;WAHR;22,43999481;0,0;FALSCH;24,80001068;2,056999922;2,0;0,159999996;-2,120018005;4,0;0,0;0,0;FALSCH;21,30999756;277,7600098;WAHR;0,0;1,0;24,0;22,97999954;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
2024-05-29 15:10:00;16,07999992;0,0;-0,189999998;-1,140007019;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4288,0;0,0;0,0;0,0;17,39711189;FALSCH;0,0;21,54999924;FALSCH;22,69998169;24,0;WAHR;22,05001068;0,0;FALSCH;24,80001068;2,056999922;2,0;0,079999998;-2,100028992;4,0;0,0;0,0;FALSCH;20,91000366;277,7600098;FALSCH;0,0;1,0;24,0;22,78999901;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 15:20:00;16,15999985;0,0;-0,170000002;-0,939994812;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4293,0;0,0;0,0;0,0;17,33511162;FALSCH;0,0;21,54999924;FALSCH;22,72000122;24,0;WAHR;21,64998627;0,0;FALSCH;24,80001068;2,056999922;2,0;1,279999971;-2,08000946;4,0;0,0;0,0;FALSCH;20,70999146;277,7600098;WAHR;0,0;1,0;24,0;22,57999992;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 15:30:00;15,68000031;0,0;-0,129999995;-1,060020447;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4296,0;0,0;0,0;0,0;17,21644402;FALSCH;0,0;21,56999969;FALSCH;22,73999023;24,0;WAHR;21,26000214;0,0;FALSCH;24,80001068;2,056999922;2,0;1,440000057;-2,060020447;4,0;0,0;0,0;FALSCH;20,19998169;277,7600098;WAHR;0,0;1,0;24,0;22,26999855;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 15:40:00;14,56000042;0,0;-0,129999995;-1,180015564;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4313,0;0,0;0,0;0,0;16,96466637;FALSCH;0,0;21,56999969;FALSCH;22,75;24,0;WAHR;20,46999359;0,0;FALSCH;24,80001068;2,056999922;2,0;2,0;-2,050010681;4,0;0,0;0,0;FALSCH;19,28997803;277,7600098;WAHR;0,0;1,0;24,0;21,75;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 15:50:00;14,47999954;0,0;-0,079999998;-1,200004578;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4309,0;0,0;0,0;0,0;16,55866623;FALSCH;0,0;21,56999969;FALSCH;22,75;24,0;WAHR;20,08000946;0,0;FALSCH;24,80001068;2,056999922;2,0;0,079999998;-2,050010681;4,0;0,0;0,0;FALSCH;18,88000488;277,7600098;WAHR;0,0;1,0;24,0;21,38999939;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
2024-05-29 16:00:00;14,72000027;0,0;-0,02;-1,02999115;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4309,0;0,0;0,0;0,0;16,20288849;FALSCH;0,0;21,56999969;FALSCH;22,72998047;24,0;WAHR;19,68999481;0,0;FALSCH;24,80001068;2,056999922;2,0;1,840000033;-2,070030212;4,0;0,0;0,0;FALSCH;18,66000366;277,7600098;WAHR;0,0;1,0;24,0;21,17000008;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;324,0;0,0
2024-05-29 16:10:00;14,72000027;0,0;-0,02;-1,040000916;4,0;0,0;FALSCH;2,0;FALSCH;0,0;4296,0;0,0;0,0;0,0;15,90422249;FALSCH;0,0;21,57999992;FALSCH;22,72000122;24,0;WAHR;19,29000092;0,0;FALSCH;24,80001068;2,056999922;2,0;0,079999998;-2,08000946;4,0;0,0;0,0;FALSCH;18,25;277,7600098;FALSCH;0,0;1,0;24,0;20,93999863;0,0;2,0;0,0;FALSCH;1105,580933;FALSCH;0,0;0,0;325,0;0,0
