Date [yyyy-mm-dd-hh-mm];air_pressure;air_temperature;relative_air_humidity;rain_indicator;rainfall;wind_direction;wind_speed;clouds;global_radiation;direct_radiation;diffuse_radiation
01.01.2018 00:00;972,2;10,1;66,4;0;0;260;8,6;0,9;0;0;0
01.01.2018 00:10;972,1;9,9;68;0;0;260;9,4;;0;;0
01.01.2018 00:20;972,3;10;68,3;0;0;260;10,4;;0;;0
01.01.2018 00:30;972,6;10,2;68,3;0;0;260;10,2;;0;;0
01.01.2018 00:40;972,6;10,2;69,9;1;0;270;10;;0;;0
01.01.2018 00:50;972,7;10,1;70,8;1;0;270;9,7;;0;;0
01.01.2018 01:00;972,8;10,1;70,2;0;0;270;8,5;0,9;0;0;0
01.01.2018 01:10;973;9,9;69;0;0;270;9,3;;0;;0
01.01.2018 01:20;973,1;10;66,8;0;0;270;10,8;;0;;0
01.01.2018 01:30;973,1;9,7;67,8;0;0;270;11;;0;;0
01.01.2018 01:40;973,5;9,6;68,5;0;0;270;9,6;;0;;0
01.01.2018 01:50;973,5;9,5;68,8;0;0;270;9,1;;0;;0
01.01.2018 02:00;973,6;9,3;70,3;0;0;260;8,8;0,9;0;0;0
01.01.2018 02:10;973,7;9;72,4;0;0;250;7,1;;0;;0
01.01.2018 02:20;973,8;9;72,7;0;0;260;7,8;;0;;0
01.01.2018 02:30;973,7;8,9;73,3;0;0;260;9,3;;0;;0
01.01.2018 02:40;973,8;8,8;73,4;0;0;260;10;;0;;0
01.01.2018 02:50;974;8,9;72,7;0;0;270;10,9;;0;;0
01.01.2018 03:00;974;8,8;72,3;0;0;270;10,2;0,9;0;0;0
01.01.2018 03:10;974,1;8,6;73,4;0;0;270;8,2;;0;;0
01.01.2018 03:20;974;8,6;72,7;0;0;270;8,7;;0;;0
01.01.2018 03:30;973,9;8,6;71,7;0;0;270;8,5;;0;;0
01.01.2018 03:40;973,9;8,7;71,4;1;0;270;9,5;;0;;0
01.01.2018 03:50;974;8,2;74,8;1;0,03;280;9,1;;0;;0
01.01.2018 04:00;974;8,4;73,3;0;0;270;8,6;0,9;0;0;0
01.01.2018 04:10;974,1;8,4;72;0;0;270;9,1;;0;;0
01.01.2018 04:20;974,3;8,4;71,5;0;0;270;8,5;;0;;0
01.01.2018 04:30;974,3;8,4;71,1;0;0;260;7,3;;0;;0
01.01.2018 04:40;974,3;8,4;71,2;0;0;270;8,4;;0;;0
01.01.2018 04:50;974,5;8,3;71,5;0;0;260;9,4;;0;;0
01.01.2018 05:00;974,7;8,2;71,5;0;0;260;8,9;0,9;0;0;0
01.01.2018 05:10;974,7;8,2;70,9;0;0;260;8,8;;0;;0
01.01.2018 05:20;974,8;8,1;72,3;0;0;260;8;;0;;0
01.01.2018 05:30;974,9;8;72,7;1;0;260;8,8;;0;;0
01.01.2018 05:40;975,1;7,6;74,7;1;0;260;10,7;;0;;0
01.01.2018 05:50;975,3;7,5;74,2;1;0;270;11,7;;0;;0
01.01.2018 06:00;975,5;7,1;78,3;0;0;260;10;0,8;0;0;0
01.01.2018 06:10;975,6;7,1;76,6;0;0;270;10,3;;0;;0
01.01.2018 06:20;975,6;7,1;77;1;0;270;10,2;;0;;0
01.01.2018 06:30;975,8;6,9;77,6;1;0;260;9,5;;0;;0
01.01.2018 06:40;975,9;6,9;74,5;0;0;270;9;;0;;0
01.01.2018 06:50;976,1;6,9;73;0;0;270;9,1;;0;;0
01.01.2018 07:00;976,4;6,8;72,9;0;0;280;8,7;0,9;0;0;0
01.01.2018 07:10;976,5;6,9;71,4;0;0;280;9,6;;0,1;;0,1
01.01.2018 07:20;976,5;6,8;72,7;0;0;270;9,5;;0,2;;0,2
01.01.2018 07:30;976,6;6,6;74,3;0;0;270;9,2;;0,3;;0,3
01.01.2018 07:40;976,6;6,7;74,3;1;0;270;10,5;;0,6;;0,5
01.01.2018 07:50;976,8;6,8;72;1;0;280;10,8;;1;;0,9
01.01.2018 08:00;976,8;6,8;72,1;0;0;270;10,5;0,9;1,4;0;1,3
01.01.2018 08:10;976,8;6,8;72,6;0;0;270;9,4;;1,7;;1,6
01.01.2018 08:20;976,9;6,8;72,3;0;0;270;10,8;;1,7;;1,5
01.01.2018 08:30;977,1;6,7;72,3;0;0;270;9,5;;2,2;;1,9
01.01.2018 08:40;977,2;6,6;72,7;0;0;270;8,9;;2,3;;1,9
01.01.2018 08:50;977,2;6,7;72,7;1;0;270;9,6;;4,2;;3,3
01.01.2018 09:00;977,3;6,7;72,8;1;0;270;10,7;0,9;5,4;58,3;2,2
01.01.2018 09:10;977,5;6,8;71,9;0;0;270;10,4;;9,3;;2,3
01.01.2018 09:20;977,4;6,9;70;0;0;270;9,4;;10,8;;2,4
01.01.2018 09:30;977,4;7,2;69,4;0;0;270;9,6;;11,6;;2,5
01.01.2018 09:40;977,6;7,4;68,2;0;0;270;9,8;;12,4;;2,7
01.01.2018 09:50;977,6;7,5;66,4;0;0;270;11,1;;13,2;;2,9
01.01.2018 10:00;977,6;7,7;65;0;0;270;8,9;0,9;12,9;138,9;2,9
01.01.2018 10:10;977,4;7,5;64,9;0;0;260;9,3;;10,1;;3,7
01.01.2018 10:20;977,2;8;62,9;0;0;270;9,1;;14,4;;6,2
01.01.2018 10:30;977,1;7,9;64,4;0;0;270;9,9;;13,5;;4,9
01.01.2018 10:40;977,2;7,9;63,8;0;0;260;9,3;;16,4;;7,7
01.01.2018 10:50;976,9;7,9;63,3;0;0;260;10,1;;13,9;;6,8
01.01.2018 11:00;976,6;8,1;63,2;0;0;260;10,4;0,8;16,1;125;4,2
01.01.2018 11:10;976,5;7,7;63,7;0;0;260;9,8;;13;;3,9
01.01.2018 11:20;976,4;7,7;65,6;0;0;270;9,2;;11,7;;6,7
01.01.2018 11:30;976,3;7,6;66,2;0;0;260;8,5;;7,9;;6,7
01.01.2018 11:40;976,1;7,5;64,6;0;0;260;9,1;;7,3;;7,1
01.01.2018 11:50;976;7,4;65,6;0;0;260;8,8;;5,1;;5
01.01.2018 12:00;975,8;7,4;65,9;0;0;250;7,7;0,4;5,7;13,9;5,5
01.01.2018 12:10;975,5;7,4;64,7;0;0;240;7,9;;4,9;;4,7
01.01.2018 12:20;975,3;8;62,2;1;0;250;7,3;;9,4;;5,4
01.01.2018 12:30;975,1;8,5;60,5;1;0;250;7,2;;14,1;;6
01.01.2018 12:40;974,9;7,9;60,8;0;0;260;10;;10,6;;7,2
01.01.2018 12:50;974,8;7,9;60,2;0;0;260;11,3;;6,1;;5,5
01.01.2018 13:00;974,5;8,7;58;0;0;250;7,3;0,6;13,8;55,6;7,5
01.01.2018 13:10;974,3;8,5;59,4;0;0;260;6,5;;13;;7,9
01.01.2018 13:20;974,1;8,3;58,4;0;0;260;8,4;;11,4;;7,2
01.01.2018 13:30;974;8;59,5;0;0;260;7,3;;8;;6,6
01.01.2018 13:40;973,9;7,9;60,3;0;0;260;7,2;;4,4;;4,2
01.01.2018 13:50;973,9;7,9;59,6;0;0;260;7;;4,6;;3,5
01.01.2018 14:00;973,8;7,7;58,8;0;0;250;6,5;0,9;2,2;5,6;2,1
01.01.2018 14:10;973,7;7,6;59;0;0;250;6,6;;2,6;;2,5
01.01.2018 14:20;973,5;7,4;60,2;0;0;250;6,2;;2,3;;2,2
01.01.2018 14:30;973,4;7,2;62,1;0;0;250;5,5;;2;;1,9
01.01.2018 14:40;973,2;7,2;62,4;0;0;230;4,1;;1,7;;1,6
01.01.2018 14:50;973,1;7;63,6;0;0;230;3,9;;1,6;;1,6
01.01.2018 15:00;973,1;6,7;65,7;0;0;210;4,3;0,9;1,1;2,8;1
01.01.2018 15:10;972,8;6,4;68,3;0;0;190;4,2;;0,5;;0,5
01.01.2018 15:20;972,5;6,4;68,3;0;0;180;4,7;;0,3;;0,3
01.01.2018 15:30;972,1;6,2;69,9;0;0;180;4,4;;0,2;;0,2
01.01.2018 15:40;971,8;6,2;70;0;0;180;5,1;;0,1;;0,1
01.01.2018 15:50;971,7;6,1;70,5;0;0;190;5,2;;0,1;;0,1
01.01.2018 16:00;971,6;6,2;69,9;0;0;180;4,5;1;0;0;0
01.01.2018 16:10;971,4;6,2;70,2;0;0;180;4,9;;0;;0
01.01.2018 16:20;971,2;6;71,5;0;0;180;4,7;;0;;0
01.01.2018 16:30;971;6;71,5;0;0;180;4,5;;0;;0
01.01.2018 16:40;970,7;5,8;72,4;0;0;180;4,9;;0;;0
01.01.2018 16:50;970,5;5,8;72,6;1;0;180;5,6;;0;;0
01.01.2018 17:00;970,3;6,7;64,6;1;0;200;7,1;1;0;0;0
01.01.2018 17:10;970,1;6;69,6;0;0;190;5,7;;0;;0
01.01.2018 17:20;969,9;5,8;70,5;0;0;180;5,2;;0;;0
01.01.2018 17:30;969,8;5,6;71,1;0;0;180;5;;0;;0
01.01.2018 17:40;969,5;5,6;71,3;0;0;170;5,1;;0;;0
01.01.2018 17:50;969,6;5,5;71,8;0;0;180;5,7;;0;;0
01.01.2018 18:00;969,4;5,8;69,8;0;0;180;6,5;1;0;0;0
01.01.2018 18:10;969,2;5,8;69,4;1;0;180;7,3;;0;;0
01.01.2018 18:20;969,4;5,8;69,3;0;0;190;7,2;;0;;0
01.01.2018 18:30;969,3;5,9;68,3;0;0;190;6,3;;0;;0
01.01.2018 18:40;969,1;6,1;66,5;0;0;190;6,6;;0;;0
01.01.2018 18:50;969;6,1;66,5;0;0;210;6,4;;0;;0
01.01.2018 19:00;968,9;6,6;65,7;0;0;220;7,6;1;0;0;0
01.01.2018 19:10;968,9;6,2;68,3;0;0;220;5,6;;0;;0
01.01.2018 19:20;968,9;6,3;68,4;1;0;220;5,2;;0;;0
01.01.2018 19:30;968,8;6,3;69,3;1;0;220;5,3;;0;;0
01.01.2018 19:40;968,9;5,9;73;1;0;210;4,8;;0;;0
01.01.2018 19:50;968,7;5,9;73;1;0;210;4,9;;0;;0
01.01.2018 20:00;968,6;6;72,1;1;0;210;4,6;1;0;0;0
01.01.2018 20:10;968,7;5,7;74,5;1;0;200;4,8;;0;;0
01.01.2018 20:20;968,6;6,1;71,5;0;0;210;5,6;;0;;0
01.01.2018 20:30;968,4;6,4;69,9;0;0;220;6,2;;0;;0
01.01.2018 20:40;968,4;6,3;71,3;0;0;220;6,5;;0;;0
01.01.2018 20:50;968,3;6,4;71,3;0;0;220;6,4;;0;;0
01.01.2018 21:00;968,3;6,3;73;0;0;220;6,6;1;0;0;0
01.01.2018 21:10;968,4;6,5;73,5;0;0;230;6,4;;0;;0
01.01.2018 21:20;968,5;6,3;75,5;1;0;240;6;;0;;0
01.01.2018 21:30;968,5;6;80,6;1;0,06;230;6,2;;0;;0
01.01.2018 21:40;968,5;5,9;82,9;1;0,07;230;5,7;;0;;0
01.01.2018 21:50;968,6;6;82,3;0;0;230;6,1;;0;;0
01.01.2018 22:00;968,5;5,9;83,6;0;0;230;7;1;0;0;0
01.01.2018 22:10;968,7;5,8;87,5;1;0;230;7,3;;0;;0
01.01.2018 22:20;968,7;5,7;89,2;1;0,18;240;7,6;;0;;0
01.01.2018 22:30;968,8;5,7;89,8;1;0,12;240;6,4;;0;;0
01.01.2018 22:40;968,8;5,7;88,3;1;0,04;240;7,2;;0;;0
01.01.2018 22:50;969;5,6;90,2;1;0,07;240;6,8;;0;;0
01.01.2018 23:00;969,1;5,6;90,4;1;0,04;240;7,2;0,9;0;0;0
01.01.2018 23:10;969,1;5,6;91;1;0;250;7;;0;;0
01.01.2018 23:20;969,2;5,6;91,1;1;0,1;250;7,4;;0;;0
01.01.2018 23:30;969,4;5,6;89,3;1;0,11;260;9,2;;0;;0
01.01.2018 23:40;969,6;5,5;90,7;1;0,37;270;8,3;;0;;0
01.01.2018 23:50;969,8;5,6;89,6;1;0,11;280;8,8;;0;;0
02.01.2018 00:00;970,1;5,7;88,5;1;0,04;280;9,9;1;0;0;0
02.01.2018 00:10;970,3;5,8;86;1;0,04;290;9,8;;0;;0
02.01.2018 00:20;970,6;5,8;84,6;1;0;290;9,2;;0;;0
02.01.2018 00:30;970,8;5,8;84,3;1;0;290;7,6;;0;;0
02.01.2018 00:40;971;5,8;84,6;1;0;290;8;;0;;0
02.01.2018 00:50;971,3;5,9;82,3;0;0;290;9,6;;0;;0
02.01.2018 01:00;971,5;5,9;81,4;1;0;290;8,8;1;0;0;0
02.01.2018 01:10;971,6;6;78,9;1;0;290;10;;0;;0
02.01.2018 01:20;971,9;5,7;81,3;1;0;290;9,2;;0;;0
02.01.2018 01:30;972;5,9;77,6;1;0;290;10,9;;0;;0
02.01.2018 01:40;972,3;5,7;79,7;1;0;290;10,3;;0;;0
02.01.2018 01:50;972,5;5,4;81,3;1;0;290;12,3;;0;;0
02.01.2018 02:00;972,9;5,1;84,7;1;0;290;10,4;0,9;0;0;0
02.01.2018 02:10;972,9;5;84,3;1;0,04;290;11,8;;0;;0
02.01.2018 02:20;973;4,8;85,1;1;0,09;290;12;;0;;0
02.01.2018 02:30;973,2;4,7;85,8;1;0,1;280;13;;0;;0
02.01.2018 02:40;973,4;4,7;85,7;1;0,05;290;11;;0;;0
02.01.2018 02:50;973,6;4,7;85,9;1;0,04;290;10,6;;0;;0
02.01.2018 03:00;973,8;4,6;86,6;1;0,03;280;10,6;0,9;0;0;0
02.01.2018 03:10;973,9;4,7;85,4;1;0,03;280;10,5;;0;;0
02.01.2018 03:20;974,1;4,7;84,2;1;0,04;280;10,3;;0;;0
02.01.2018 03:30;974,3;4,7;85,2;1;0;290;9;;0;;0
02.01.2018 03:40;974,5;4,7;83,8;1;0,04;290;9,7;;0;;0
02.01.2018 03:50;974,7;4,6;85,6;1;0,07;290;9,4;;0;;0
02.01.2018 04:00;974,8;4,7;84,7;1;0,06;290;8,3;0,4;0;0;0
02.01.2018 04:10;974,9;4,8;83,4;1;0,06;280;8,7;;0;;0
02.01.2018 04:20;975,1;4,9;82,4;1;0;280;8,3;;0;;0
02.01.2018 04:30;975,3;5;80,2;0;0;280;8,7;;0;;0
02.01.2018 04:40;975,6;5;80,1;0;0;280;7,6;;0;;0
02.01.2018 04:50;975,7;4,9;79,7;0;0;290;8,2;;0;;0
02.01.2018 05:00;975,9;5;79;0;0;290;8,2;0,8;0;0;0
02.01.2018 05:10;976;5;78,5;0;0;280;7,8;;0;;0
02.01.2018 05:20;976,2;4,8;79,5;0;0;280;7,1;;0;;0
02.01.2018 05:30;976,3;5;78,3;0;0;280;6;;0;;0
02.01.2018 05:40;976,5;5;79,4;0;0;280;5,6;;0;;0
02.01.2018 05:50;976,6;5;80,1;0;0;270;4,2;;0;;0
02.01.2018 06:00;976,7;4,9;80,5;1;0;260;4,5;0,9;0;0;0
02.01.2018 06:10;976,8;4,6;84,4;1;0;270;6,4;;0;;0
02.01.2018 06:20;977;4,6;85,8;1;0,05;270;5,4;;0;;0
02.01.2018 06:30;977;4,6;85,8;1;0;270;5,3;;0;;0
02.01.2018 06:40;977,1;4,6;85,2;1;0;270;5,5;;0;;0
02.01.2018 06:50;977,3;4,6;85,3;1;0;270;5,6;;0;;0
02.01.2018 07:00;977,5;4,5;86,5;0;0;270;5,1;0,9;0;0;0
02.01.2018 07:10;977,6;4,3;89,4;1;0;250;4,6;;0,1;;0,1
02.01.2018 07:20;977,9;4,3;90,2;1;0;250;5;;0,2;;0,1
02.01.2018 07:30;978,1;4,2;91,9;1;0,03;260;4,4;;0,2;;0,2
02.01.2018 07:40;978,2;4,2;93,2;1;0,1;250;4,6;;0,3;;0,3
02.01.2018 07:50;978,4;4,2;93,4;1;0,03;250;4,4;;0,4;;0,4
02.01.2018 08:00;978,6;4,1;95;1;0,1;250;4;1;0,4;0;0,4
02.01.2018 08:10;978,7;4,2;93,7;1;0,07;240;3,3;;0,5;;0,5
02.01.2018 08:20;978,8;4,2;93,5;1;0,05;240;3,3;;0,7;;0,7
02.01.2018 08:30;978,9;4,4;91,4;1;0,08;270;3,9;;1,1;;1,1
02.01.2018 08:40;979,1;4,6;89,9;1;0;270;4,2;;1,9;;1,8
02.01.2018 08:50;979,2;4,7;88,3;1;0;270;4,9;;2;;2
02.01.2018 09:00;979,4;4,9;87,1;1;0;280;6,5;0,9;4;0;3,9
02.01.2018 09:10;979,7;4,8;87,5;1;0;280;8;;3,9;;3,8
02.01.2018 09:20;980;4,8;90;1;0,03;290;6,7;;2,9;;2,9
02.01.2018 09:30;980,2;4,8;89,6;1;0;290;6,7;;4,9;;4,8
02.01.2018 09:40;980,2;4,9;89,8;1;0,04;290;6,8;;5,6;;5,3
02.01.2018 09:50;980,4;5;88,5;1;0;290;7,2;;6,4;;6
02.01.2018 10:00;980,5;5,1;88,4;1;0;290;7;0,9;9,1;8,3;8,2
02.01.2018 10:10;980,6;5,1;88,3;1;0;290;7,1;;11;;8,6
02.01.2018 10:20;980,8;5;88,5;1;0;300;7,6;;9,9;;8,2
02.01.2018 10:30;980,9;4,8;88,9;1;0;290;6,8;;4,4;;4,3
02.01.2018 10:40;980,9;4,9;88,9;1;0;290;6,2;;5;;4,9
02.01.2018 10:50;981,1;5,1;87,5;1;0;290;6,1;;6,4;;6,1
02.01.2018 11:00;981,2;5,2;86,3;1;0;300;6,3;0,9;7;5,6;6,8
02.01.2018 11:10;981,3;5,3;84,6;1;0;290;7,2;;8,6;;7,6
02.01.2018 11:20;981,3;5,4;83,8;1;0;290;5,7;;7,1;;6,9
02.01.2018 11:30;981,4;5,5;80,3;1;0;300;7,1;;9,7;;9
02.01.2018 11:40;981,5;5,5;80;1;0;290;6,9;;7,3;;7,1
02.01.2018 11:50;981,6;5,5;80,8;0;0;290;6,7;;4,1;;3,9
02.01.2018 12:00;981,7;5,6;79;0;0;290;6,3;0,9;5,1;2,8;5
02.01.2018 12:10;981,6;5,7;77,6;0;0;290;7;;6,7;;6,6
02.01.2018 12:20;981,7;5,8;76,2;0;0;290;7;;6,6;;6,4
02.01.2018 12:30;981,8;6;73,6;0;0;290;7,2;;9,2;;8,4
02.01.2018 12:40;981,9;6,5;71,8;0;0;300;7,9;;16,3;;8,2
02.01.2018 12:50;981,9;6,2;69,7;0;0;300;8,5;;14,3;;6,7
02.01.2018 13:00;981,9;5,9;71,2;0;0;290;6,9;0,9;4,6;36,1;4,1
02.01.2018 13:10;981,8;6,1;70,7;0;0;290;7,3;;5,5;;5,3
02.01.2018 13:20;981,6;6;69,8;0;0;290;7,6;;4,2;;4,1
02.01.2018 13:30;981,6;6,1;69;0;0;290;7,3;;4;;3,9
02.01.2018 13:40;981,6;6,1;68,6;0;0;290;8,3;;5,4;;5,2
02.01.2018 13:50;981,8;6,1;72,8;0;0;290;8,6;;8,7;;5,3
02.01.2018 14:00;981,9;5,6;73;0;0;280;7,4;0,9;6,2;16,7;3,7
02.01.2018 14:10;982,1;5,4;74,1;0;0;290;8,7;;2,3;;1,9
02.01.2018 14:20;982,2;5,3;75,2;0;0;280;7,4;;3;;2
02.01.2018 14:30;982,3;5,3;75;0;0;280;6,3;;1,6;;1,5
02.01.2018 14:40;982,5;5,4;74;0;0;280;6,1;;1,3;;1,3
02.01.2018 14:50;982,6;5,4;72,2;0;0;290;5,9;;1,2;;1,2
02.01.2018 15:00;982,8;5,4;73,7;0;0;290;4,3;0,9;0,9;2,8;0,8
02.01.2018 15:10;982,9;5,4;73,6;0;0;280;3,6;;0,7;;0,7
02.01.2018 15:20;982,8;5,2;74,7;0;0;280;4;;0,5;;0,5
02.01.2018 15:30;982,8;5,2;74,5;0;0;290;4,1;;0,3;;0,3
02.01.2018 15:40;982,7;5,1;75,6;1;0;280;4;;0,1;;0,1
02.01.2018 15:50;982,7;5,2;74,1;1;0;290;4,8;;0,1;;0,1
02.01.2018 16:00;982,6;4,9;76,4;0;0;270;3,4;0,6;0;0;0
02.01.2018 16:10;982,4;4,9;76,9;0;0;230;3,7;;0;;0
02.01.2018 16:20;982,2;4,9;77,5;0;0;240;4;;0;;0
02.01.2018 16:30;982,3;4,8;77,7;0;0;260;4,8;;0;;0
02.01.2018 16:40;982,4;4,7;79,8;0;0;270;5,3;;0;;0
02.01.2018 16:50;982,4;4,4;81,5;0;0;260;5,5;;0;;0
02.01.2018 17:00;982,6;4,4;82,3;0;0;260;4,5;0,9;0;0;0
02.01.2018 17:10;982,6;4,6;81,4;0;0;270;5,4;;0;;0
02.01.2018 17:20;982,5;4,5;82,4;0;0;260;5,6;;0;;0
02.01.2018 17:30;982,3;4,2;83,9;0;0;260;4,5;;0;;0
02.01.2018 17:40;982,4;4,3;83;0;0;250;4,5;;0;;0
02.01.2018 17:50;982,6;4,2;83,6;0;0;250;4,1;;0;;0
02.01.2018 18:00;982,4;4,1;84,2;0;0;250;4,2;0,9;0;0;0
02.01.2018 18:10;982,3;4,1;84;0;0;240;4;;0;;0
02.01.2018 18:20;982,4;4;82,4;0;0;240;3,7;;0;;0
02.01.2018 18:30;982,3;4;82,6;0;0;230;3,6;;0;;0
02.01.2018 18:40;982;4;81,8;0;0;220;3,7;;0;;0
02.01.2018 18:50;981,8;4,2;79,8;0;0;220;4,5;;0;;0
02.01.2018 19:00;981,6;3,9;82,1;0;0;220;3,7;1;0;0;0
02.01.2018 19:10;981,6;4;81,7;0;0;210;4,2;;0;;0
02.01.2018 19:20;981,6;3,6;84,9;0;0;210;3,7;;0;;0
02.01.2018 19:30;981,4;3,5;85,5;0;0;190;3,7;;0;;0
02.01.2018 19:40;981,2;3,4;87;0;0;190;4,1;;0;;0
02.01.2018 19:50;981,1;3,6;86;0;0;190;4,6;;0;;0
02.01.2018 20:00;981;3,5;86,2;0;0;190;4,6;1;0;0;0
02.01.2018 20:10;980,9;3,5;86,6;0;0;200;4,3;;0;;0
02.01.2018 20:20;980,7;3,5;86,6;0;0;200;4,5;;0;;0
02.01.2018 20:30;980,6;3,7;84,9;0;0;220;4,2;;0;;0
02.01.2018 20:40;980,4;3,9;82,7;0;0;230;4,2;;0;;0
02.01.2018 20:50;980,3;4,1;80;0;0;240;4,7;;0;;0
02.01.2018 21:00;980,2;4,1;79,9;0;0;230;4,9;1;0;0;0
02.01.2018 21:10;980,1;4,1;80,1;0;0;240;4,6;;0;;0
02.01.2018 21:20;980,1;4,1;80,8;1;0;230;4,4;;0;;0
02.01.2018 21:30;980,1;4;82,5;1;0;240;4,4;;0;;0
02.01.2018 21:40;980;3,9;84;1;0;240;4,8;;0;;0
02.01.2018 21:50;979,7;4,1;83,1;1;0,08;230;4,7;;0;;0
02.01.2018 22:00;979,5;4;85,2;1;0,01;240;4,3;1;0;0;0
02.01.2018 22:10;979,3;3,9;86,7;1;0;230;4,4;;0;;0
02.01.2018 22:20;979,2;4;87,1;1;0,08;230;4,6;;0;;0
02.01.2018 22:30;978,9;4;86,5;1;0,06;230;5,4;;0;;0
02.01.2018 22:40;978,4;4;86,4;1;0,03;220;5,8;;0;;0
02.01.2018 22:50;978,1;3,9;88;1;0;210;4,9;;0;;0
02.01.2018 23:00;977,8;4;87,3;0;0;200;5,4;1;0;0;0
02.01.2018 23:10;977,4;3,8;88,5;0;0;190;5,2;;0;;0
02.01.2018 23:20;977;3,9;88,5;0;0;190;5,5;;0;;0
02.01.2018 23:30;976,7;4;87,7;0;0;200;5,8;;0;;0
02.01.2018 23:40;976,4;4;87,6;0;0;190;6;;0;;0
02.01.2018 23:50;976,1;4,1;87;0;0;200;5,8;;0;;0
03.01.2018 00:00;975,9;4,2;85,2;0;0;200;5,1;1;0;0;0
03.01.2018 00:10;975,7;4,5;82,7;0;0;210;5,1;;0;;0
03.01.2018 00:20;975,3;4,5;82,8;1;0;210;5,4;;0;;0
03.01.2018 00:30;974,9;4,4;83,1;1;0;210;5;;0;;0
03.01.2018 00:40;974,7;4,5;82,8;1;0;220;5,4;;0;;0
03.01.2018 00:50;974,4;4,4;84,3;1;0;210;5,1;;0;;0
03.01.2018 01:00;974,2;4,4;84,2;1;0;220;5,2;1;0;0;0
03.01.2018 01:10;973,9;4,3;86,4;1;0,03;210;4,9;;0;;0
03.01.2018 01:20;973,7;4,2;87,5;1;0,04;210;4,6;;0;;0
03.01.2018 01:30;973,4;4,2;89,5;1;0,05;220;4,7;;0;;0
03.01.2018 01:40;973,3;4,2;90,5;1;0,03;220;4,3;;0;;0
03.01.2018 01:50;972,7;4,1;92,2;1;0,07;220;4;;0;;0
03.01.2018 02:00;972,4;4,1;93;1;0,34;210;4,9;1;0;0;0
03.01.2018 02:10;972,1;4,1;94,3;1;0,3;210;5,4;;0;;0
03.01.2018 02:20;971,6;4,1;94,5;1;0,18;200;5,2;;0;;0
03.01.2018 02:30;971,4;4,3;94,2;1;0;200;5,6;;0;;0
03.01.2018 02:40;971;4,5;93,8;0;0,03;210;6,5;;0;;0
03.01.2018 02:50;970,5;4,7;93,4;0;0;220;6,5;;0;;0
03.01.2018 03:00;970,1;4,7;95,2;1;0;220;7;1;0;0;0
03.01.2018 03:10;969,6;4,8;95,4;1;0;220;6,3;;0;;0
03.01.2018 03:20;969;4,8;95,9;1;0;210;6;;0;;0
03.01.2018 03:30;968,5;4,9;95,5;1;0;210;6,2;;0;;0
03.01.2018 03:40;967,6;4,9;96,4;1;0;200;6,5;;0;;0
03.01.2018 03:50;966,9;5;96,3;1;0;200;6,6;;0;;0
03.01.2018 04:00;966,3;4,9;96,9;1;0;200;6,1;1;0;0;0
03.01.2018 04:10;966,3;5,2;96,4;0;0;200;5,8;;0;;0
03.01.2018 04:20;965,9;5,4;95,9;1;0;200;5,2;;0;;0
03.01.2018 04:30;965,3;5,5;96,2;1;0;200;5,1;;0;;0
03.01.2018 04:40;964,5;5,8;95,4;1;0;210;6,1;;0;;0
03.01.2018 04:50;964,1;6,5;94;1;0;220;6,6;;0;;0
03.01.2018 05:00;963,6;7,2;92,1;1;0;230;7,9;1;0;0;0
03.01.2018 05:10;962,9;7,5;92;1;0,04;230;9,5;;0;;0
03.01.2018 05:20;962,2;7,6;91,8;1;0,05;230;8,4;;0;;0
03.01.2018 05:30;961,8;7,8;91;1;0;230;9,9;;0;;0
03.01.2018 05:40;961,2;8;90,4;1;0,03;230;10,4;;0;;0
03.01.2018 05:50;960,6;8,2;91,5;1;0,16;230;11,6;;0;;0
03.01.2018 06:00;960,4;8,3;91,5;1;0,01;240;11,8;1;0;0;0
03.01.2018 06:10;959,9;8,4;92;1;0;230;11,4;;0;;0
03.01.2018 06:20;959,4;8,4;93,6;1;0;220;10,7;;0;;0
03.01.2018 06:30;958,9;8,5;94,2;1;0,03;230;10;;0;;0
03.01.2018 06:40;958,1;8,6;95,2;1;0,08;220;10,3;;0;;0
03.01.2018 06:50;957,9;8,8;95,5;1;0,09;220;10,6;;0;;0
03.01.2018 07:00;957,5;8,8;96,7;1;0,53;230;8,9;1;0;0;0
03.01.2018 07:10;957,3;8,8;97,2;1;0,82;230;7,4;;0;;0
03.01.2018 07:20;960,2;4,6;93;1;0,98;300;9,6;;0;;0
03.01.2018 07:30;960,7;5,8;89,3;1;6,09;320;10,6;;0;;0
03.01.2018 07:40;960,7;6,1;89,4;1;0,79;320;10,2;;0;;0
03.01.2018 07:50;961,3;6,3;88,8;1;1,27;320;9,5;;0,1;;0,1
03.01.2018 08:00;961,4;6,4;83,7;1;1,41;310;10,3;0,9;0,1;0;0,1
03.01.2018 08:10;961,3;6,5;83,2;1;0,19;310;8,6;;0,1;;0,1
03.01.2018 08:20;961,6;6,4;84,2;1;0,03;290;7,2;;0,8;;0,8
03.01.2018 08:30;961,2;6,6;81;1;0;280;6,8;;1,3;;1,3
03.01.2018 08:40;960,4;6,8;79,9;0;0;280;5,8;;3,8;;3,7
03.01.2018 08:50;960,5;6,6;82,6;0;0;280;4,7;;2,9;;2,7
03.01.2018 09:00;959,8;7,1;80,2;0;0;250;4,6;0,9;7,8;5,6;5,9
03.01.2018 09:10;960,3;7,1;78,9;0;0;240;6,5;;4,5;;4,4
