Timestamp;Power_Electricity;Power_Heat;Power_Cold;Power_Gas;Time_Availability
2016-12-31 23:15;3998,3;1076,4;83,9;3558,7;28,75
2016-12-31 23:30;3995,8;1076,4;84;3837,6;28,5
2016-12-31 23:45;3826,9;1076,4;84,1;3939;28,25
2017-01-01 00:00;3819,1;1076,4;84,2;3653,2;28
2017-01-01 00:15;4077,9;717,6;84,6;3436,5;27,75
2017-01-01 00:30;3729,4;1076,4;83,2;3644;27,5
2017-01-01 00:45;4021,9;717,6;85,1;3849,1;27,25
2017-01-01 01:00;4007,7;358,8;86,1;3872,1;27
2017-01-01 01:15;3533,6;717,6;84;3510,3;26,75
2017-01-01 01:30;3781;1435,2;84,3;3623,2;26,5
2017-01-01 01:45;3819,5;717,6;82,4;3922,8;26,25
2017-01-01 02:00;3896,9;1435,2;82,6;3807,6;26
2017-01-01 02:15;3780,9;717,6;84;3641,7;25,75
2017-01-01 02:30;4025,3;358,8;84,4;3528,7;25,5
2017-01-01 02:45;3694,4;717,6;83,7;3812,2;25,25
2017-01-01 03:00;3668,2;717,6;82,5;3581,7;25
2017-01-01 03:15;3961,3;1076,4;83,5;3978,2;24,75
2017-01-01 03:30;3834,8;1076,4;81,6;3503,4;24,5
2017-01-01 03:45;3886,4;358,8;82,6;3789,2;24,25
2017-01-01 04:00;3744,7;1076,4;83;3484,9;24
2017-01-01 04:15;3882;1076,4;82,6;3844,5;23,75
2017-01-01 04:30;3785,1;717,6;82,3;3906,7;23,5
2017-01-01 04:45;3652,3;1076,4;81,1;3588,6;23,25
2017-01-01 05:00;3915,9;1076,4;82,9;3526,4;23
2017-01-01 05:15;3822;1435,2;82,5;3627,8;22,75
2017-01-01 05:30;3854,1;717,6;82;4102,6;22,5
2017-01-01 05:45;3777,7;1076,4;82,7;3683,1;22,25
2017-01-01 06:00;3815,9;1076,4;83,1;3611,7;22
2017-01-01 06:15;3954,4;1076,4;83,8;3526,4;21,75
2017-01-01 06:30;3820,1;717,6;84,5;3883,7;21,5
2017-01-01 06:45;3847;1435,2;84,8;3830,6;21,25
2017-01-01 07:00;3781,5;1076,4;84,7;3736,2;21
2017-01-01 07:15;3898,2;1435,2;84,3;3713,1;20,75
2017-01-01 07:30;3848,4;1435,2;83,6;3671,6;20,5
2017-01-01 07:45;3910,1;1435,2;83,1;3680,8;20,25
2017-01-01 08:00;3828,3;358,8;84,2;3826;20
2017-01-01 08:15;3744,6;717,6;83,4;3922,8;19,75
2017-01-01 08:30;3858,1;717,6;83,4;3491,8;19,5
2017-01-01 08:45;3804,5;1076,4;83,7;3554,1;19,25
2017-01-01 09:00;3825,2;1435,2;83,7;3798,4;19
2017-01-01 09:15;3861,2;717,6;85,2;3800,7;18,75
2017-01-01 09:30;3898,4;1076,4;86,4;3641,7;18,5
2017-01-01 09:45;3752,1;717,6;86,1;3491,8;18,25
2017-01-01 10:00;3930,8;717,6;87,5;3584;18
2017-01-01 10:15;3844,7;1076,4;87,5;4005,8;17,75
2017-01-01 10:30;3656,4;1076,4;86,1;3860,6;17,5
2017-01-01 10:45;3936,7;717,6;88;3524,1;17,25
2017-01-01 11:00;3858,7;1435,2;88,5;4001,2;17
2017-01-01 11:15;3756,9;358,8;88,9;3886;16,75
2017-01-01 11:30;3944,4;1076,4;90,6;3860,6;16,5
2017-01-01 11:45;3670,6;1076,4;89;3957,4;16,25
2017-01-01 12:00;3979,1;1076,4;90,6;3637;16
2017-01-01 12:15;3949,7;1435,2;91,8;3662,4;15,75
2017-01-01 12:30;3750,7;358,8;91,5;3906,7;15,5
2017-01-01 12:45;3739,6;717,6;92,9;4028,9;15,25
2017-01-01 13:00;4000,4;1435,2;93;3793,8;15
2017-01-01 13:15;4048,2;717,6;93,6;3793,8;14,75
2017-01-01 13:30;3871,2;1076,4;94,3;3768,4;14,5
2017-01-01 13:45;4051,5;1794;96,2;3888,3;14,25
2017-01-01 14:00;4140,2;717,6;98;4130,3;14
2017-01-01 14:15;3909,6;1076,4;98,1;3803;13,75
2017-01-01 14:30;4038,4;717,6;100,1;3646,3;13,5
2017-01-01 14:45;4015,2;1435,2;100,9;3798,4;13,25
2017-01-01 15:00;4110,4;717,6;101,7;4045;13
2017-01-01 15:15;4150,4;717,6;103,2;3846,8;12,75
2017-01-01 15:30;3893,3;1076,4;103,3;3630,1;12,5
2017-01-01 15:45;4125,6;1076,4;104;3685,4;12,25
2017-01-01 16:00;3876,9;358,8;103,5;4093,4;12
2017-01-01 16:15;4237,3;717,6;104,1;3807,6;11,75
2017-01-01 16:30;4012,7;1076,4;105,8;3775,3;11,5
2017-01-01 16:45;4088,8;1076,4;105,6;3770,7;11,25
2017-01-01 17:00;4167,2;1076,4;107,5;3768,4;11
2017-01-01 17:15;4167;717,6;108,1;3766,1;10,75
2017-01-01 17:30;3970,3;2152,8;107,8;4125,7;10,5
2017-01-01 17:45;4171,6;717,6;106,3;3528,7;10,25
2017-01-01 18:00;4050,3;358,8;104,5;4095,7;10
2017-01-01 18:15;4241,9;1076,4;105;4042,7;9,75
2017-01-01 18:30;4158,1;1076,4;107,2;4081,9;9,5
2017-01-01 18:45;4152,2;358,8;107,1;4284,7;9,25
2017-01-01 19:00;4244,5;1435,2;108,3;3839,9;9
2017-01-01 19:15;4022,5;717,6;106,9;3920,5;8,75
2017-01-01 19:30;4072;2152,8;106,4;4388,4;8,5
2017-01-01 19:45;4228,5;717,6;105,8;4240,9;8,25
2017-01-01 20:00;4366,7;1076,4;106,6;3701,6;8
2017-01-01 20:15;4124,3;1435,2;107,3;3975,9;7,75
2017-01-01 20:30;4186,2;358,8;108;4199,4;7,5
2017-01-01 20:45;4156,5;717,6;107,5;4045;7,25
2017-01-01 21:00;4201,7;717,6;106,5;4045;7
2017-01-01 21:15;4261,7;1076,4;107,4;3731,5;6,75
2017-01-01 21:30;4286,8;1435,2;108;4045;6,5
2017-01-01 21:45;4627,8;1076,4;112,1;4151;6,25
2017-01-01 22:00;4652,9;358,8;115;4552,1;6
2017-01-01 22:15;4577,8;717,6;118,2;4478,3;5,75
2017-01-01 22:30;4696,9;1076,4;122;4194,8;5,5
2017-01-01 22:45;4618,7;358,8;123,1;4390,7;5,25
2017-01-01 23:00;4764,5;717,6;123,9;4399,9;5
2017-01-01 23:15;4647,6;1076,4;124,3;5232;4,75
2017-01-01 23:30;4681,6;1435,2;125,4;4556,7;4,5
2017-01-01 23:45;4716,6;2152,8;127,2;4842,5;4,25
2017-01-02 00:00;4636,9;1794;126,4;4351,5;4
2017-01-02 00:15;4687,2;2152,8;127,8;4478,3;3,75
2017-01-02 00:30;4880,2;1794;130,4;4409,2;3,5
2017-01-02 00:45;4622,3;4305,6;129,8;4404,6;3,25
2017-01-02 01:00;4531,8;2152,8;129;4153,3;3
2017-01-02 01:15;4663,2;717,6;128,9;4436,8;2,75
2017-01-02 01:30;4589,4;1076,4;126,9;6654,1;2,5
2017-01-02 01:45;4589,1;1435,2;126,6;7884,9;2,25
2017-01-02 02:00;4579,8;1076,4;127;8498;2
2017-01-02 02:15;4460,1;717,6;125,6;6160,8;1,75
2017-01-02 02:30;4484,6;1076,4;126;6425,9;1,5
2017-01-02 02:45;4434,2;717,6;126,1;6041;1,25
2017-01-02 03:00;4526,4;717,6;125,7;6107,8;1
2017-01-02 03:15;4946,9;358,8;129,1;5796,7;0,75
2017-01-02 03:30;4590,6;1435,2;129,9;6193,1;0,5
2017-01-02 03:45;4780,9;1794;133,5;6336;0,25
2017-01-02 04:00;4802,8;1794;135,5;5847,4;-18
2017-01-02 04:15;4823,3;1076,4;134,6;6476,6;-17,75
2017-01-02 04:30;5106,4;1076,4;139,5;6552,7;-17,5
2017-01-02 04:45;5419,7;1435,2;145,4;6880;-17,25
2017-01-02 05:00;5862;1435,2;153,1;6596,5;-17
2017-01-02 05:15;6134;1794;162,5;6691;-16,75
2017-01-02 05:30;6526,9;2152,8;174,4;5955,7;-16,5
2017-01-02 05:45;6690,1;717,6;183,6;6444,3;-16,25
2017-01-02 06:00;6899,6;1794;191,2;6326,8;-16
2017-01-02 06:15;7030,4;1794;197,7;6204,6;-15,75
2017-01-02 06:30;7351,7;1076,4;203,7;6428,2;-15,5
2017-01-02 06:45;7522;1435,2;209,8;6608;-15,25
2017-01-02 07:00;7968;1076,4;217,5;6833,9;-15
2017-01-02 07:15;7730,8;1435,2;224,7;7304;-14,75
2017-01-02 07:30;7818,6;717,6;230,1;7921,7;-14,5
2017-01-02 07:45;7853,9;1435,2;232,6;8057,7;-14,25
2017-01-02 08:00;7774,7;2152,8;235,3;8145,3;-14
2017-01-02 08:15;7659,7;1794;234,8;8613,2;-13,75
2017-01-02 08:30;7806,6;1076,4;236,8;7956,3;-13,5
2017-01-02 08:45;7799,4;1435,2;238,5;8832,2;-13,25
2017-01-02 09:00;7689,5;1794;242;8687;-13
2017-01-02 09:15;7805,1;1435,2;245,3;9657,3;-12,75
2017-01-02 09:30;7893,9;1076,4;248,1;8961,2;-12,5
2017-01-02 09:45;7171,2;1435,2;243,1;8802,2;-12,25
2017-01-02 10:00;7365,2;1076,4;242,7;8972,8;-12
2017-01-02 10:15;7458,5;1076,4;241,9;8677,7;-11,75
2017-01-02 10:30;7589,8;1435,2;239,5;9267,8;-11,5
2017-01-02 10:45;7426,1;1794;241,5;7974,8;-11,25
2017-01-02 11:00;7578,9;1076,4;245,4;8299,7;-11
2017-01-02 11:15;7538,7;1435,2;246;8382,7;-10,75
2017-01-02 11:30;7810,2;1076,4;254,2;7015,9;-10,5
2017-01-02 11:45;7343,9;1076,4;257,8;6555;-10,25
2017-01-02 12:00;7422,1;717,6;260,8;6578;-10
2017-01-02 12:15;7262,2;717,6;262,7;6889,2;-9,75
2017-01-02 12:30;7376,7;717,6;276,2;5900,4;-9,5
2017-01-02 12:45;7087,3;0;276;5976,5;-9,25
2017-01-02 13:00;6931,6;1076,4;269,2;6036,4;-9
2017-01-02 13:15;7058,3;358,8;267,3;5739,1;-8,75
2017-01-02 13:30;7232,6;1076,4;263,8;6681,7;-8,5
2017-01-02 13:45;6872;358,8;261,8;6264,6;-8,25
2017-01-02 14:00;7214,8;717,6;266,6;6266,9;-8
2017-01-02 14:15;7204,9;717,6;268;6324,5;-7,75
2017-01-02 14:30;6953,1;0;259;6389;-7,5
2017-01-02 14:45;7231,5;717,6;264,4;6603,4;-7,25
2017-01-02 15:00;7132,2;358,8;263,7;6047,9;-7
2017-01-02 15:15;7084,9;717,6;262,6;6439,7;-6,75
2017-01-02 15:30;7189,5;358,8;264,8;6121,7;-6,5
2017-01-02 15:45;7063,5;717,6;265,3;5603,1;-6,25
2017-01-02 16:00;7079,6;717,6;260,6;6409,8;-6
2017-01-02 16:15;7213,2;1076,4;263,9;6089,4;-5,75
2017-01-02 16:30;7093,9;717,6;267,3;6073,3;-5,5
2017-01-02 16:45;6960,3;358,8;268,4;6117,1;-5,25
2017-01-02 17:00;7042,4;1076,4;268,1;6564,2;-5
2017-01-02 17:15;6649,4;358,8;264,8;5787,5;-4,75
2017-01-02 17:30;6659,4;717,6;258,6;6435,1;-4,5
2017-01-02 17:45;6895,8;1076,4;256;5799;-4,25
2017-01-02 18:00;7236,5;358,8;241,6;6202,3;-4
2017-01-02 18:15;7322,6;717,6;245,5;6064;-3,75
2017-01-02 18:30;7178,5;717,6;241,8;6015,6;-3,5
2017-01-02 18:45;7565,6;358,8;262,3;6257,6;-3,25
2017-01-02 19:00;7562,1;1076,4;252,4;5826,6;-3
2017-01-02 19:15;7473;717,6;255,8;6024,9;-2,75
2017-01-02 19:30;6949,3;717,6;264,5;5854,3;-2,5
2017-01-02 19:45;6563,1;717,6;253,4;7214,2;-2,25
2017-01-02 20:00;6609,7;717,6;239;5423,3;-2
2017-01-02 20:15;5715,7;717,6;214,6;6301,4;-1,75
2017-01-02 20:30;5985,2;717,6;204,8;5732,1;-1,5
2017-01-02 20:45;5606,7;0;205,4;5363,4;-1,25
2017-01-02 21:00;5904,8;1076,4;214,6;5799;-1
2017-01-02 21:15;5863;358,8;214,2;5651,5;-0,75
2017-01-02 21:30;5765;717,6;212,2;5665,3;-0,5
2017-01-02 21:45;5579;717,6;208,6;5593,9;-0,25
2017-01-02 22:00;5423,3;358,8;200,9;5805,9;6
2017-01-02 22:15;5539,4;1076,4;185,3;5596,2;5,75
2017-01-02 22:30;5408,8;1794;173,1;5891,2;5,5
2017-01-02 22:45;5789,7;2152,8;167,3;6022,6;5,25
2017-01-02 23:00;5211,9;717,6;162,8;5902,7;5
2017-01-02 23:15;5598,5;358,8;172,1;6061,7;4,75
2017-01-02 23:30;5621,8;717,6;186,1;5610;4,5
2017-01-02 23:45;5901,8;717,6;193,4;6384,4;4,25
2017-01-03 00:00;6127,9;717,6;185;5524,7;4
2017-01-03 00:15;6390,4;3229,2;178,3;6114,7;3,75
2017-01-03 00:30;6485,8;2152,8;186,3;6077,9;3,5
2017-01-03 00:45;6513,1;1794;204,8;6340,6;3,25
2017-01-03 01:00;6350;1435,2;189,1;6716,3;3
2017-01-03 01:15;5986,8;1435,2;181,2;6103,2;2,75
2017-01-03 01:30;6312,2;717,6;186,6;6741,7;2,5
2017-01-03 01:45;6069,3;717,6;196,7;6292,2;2,25
2017-01-03 02:00;6246,4;1076,4;176;6428,2;2
2017-01-03 02:15;6184,9;358,8;180,7;6239,2;1,75
2017-01-03 02:30;6391,1;1435,2;189,6;6140,1;1,5
2017-01-03 02:45;6370,5;717,6;193,6;5902,7;1,25
2017-01-03 03:00;6706,5;1076,4;186,8;6359,1;1
2017-01-03 03:15;6750,1;358,8;189,2;5886,6;0,75
2017-01-03 03:30;6501,8;717,6;184,9;8988,9;0,5
2017-01-03 03:45;6822;1435,2;189,8;9297,7;0,25
2017-01-03 04:00;6927,5;1076,4;196,6;8627;-18
2017-01-03 04:15;7045,2;1794;198,8;7555,3;-17,75
2017-01-03 04:30;7160,4;1076,4;205,4;8670,8;-17,5
2017-01-03 04:45;7678,7;1794;206;8306,7;-17,25
2017-01-03 05:00;7903,3;1435,2;218,9;7933,3;-17
2017-01-03 05:15;7616,1;1435,2;217,1;8723,8;-16,75
2017-01-03 05:30;8036,2;1435,2;215,3;8108,4;-16,5
2017-01-03 05:45;8179,9;717,6;212,7;8385;-16,25
2017-01-03 06:00;8221,3;1435,2;216,8;8903,6;-16
2017-01-03 06:15;8395;1794;224,2;9035;-15,75
2017-01-03 06:30;8008,1;717,6;228,2;8140,7;-15,5
2017-01-03 06:45;8131;1794;230;8940,5;-15,25
2017-01-03 07:00;8287,8;1794;236,9;8000,1;-15
2017-01-03 07:15;7838,1;1435,2;237,1;8355,1;-14,75
2017-01-03 07:30;8172;1076,4;244,8;9401,5;-14,5
2017-01-03 07:45;8006,8;1794;241,7;8071,6;-14,25
2017-01-03 08:00;8194;1435,2;245,3;8304,4;-14
2017-01-03 08:15;8098,6;1435,2;249,5;7778,8;-13,75
2017-01-03 08:30;7895,2;2152,8;249,5;8304,4;-13,5
2017-01-03 08:45;7962,1;717,6;251,4;8431,1;-13,25
2017-01-03 09:00;8005,8;1076,4;252,1;8449,6;-13
2017-01-03 09:15;8225,8;1435,2;255,3;7903,3;-12,75
2017-01-03 09:30;8455,4;1435,2;264,3;8541,7;-12,5
2017-01-03 09:45;7997,7;717,6;264,6;8161,5;-12,25
2017-01-03 10:00;7987,2;1794;269;7935,6;-12
2017-01-03 10:15;8507,8;1076,4;273,6;8292,8;-11,75
2017-01-03 10:30;8166,9;1435,2;278,2;8219,1;-11,5
2017-01-03 10:45;8313,5;1435,2;283,2;8179,9;-11,25
2017-01-03 11:00;8339,2;717,6;295,9;8189,1;-11
2017-01-03 11:15;8334,4;1076,4;299,2;7730,4;-10,75
2017-01-03 11:30;8177,2;1076,4;304,1;6833,9;-10,5
2017-01-03 11:45;8226,6;717,6;323,2;6850;-10,25
2017-01-03 12:00;8911,2;1076,4;352,4;7020,6;-10
2017-01-03 12:15;8874;358,8;358;7006,7;-9,75
2017-01-03 12:30;8464,1;717,6;358,3;6880;-9,5
2017-01-03 12:45;7967,5;0;361;6476,6;-9,25
2017-01-03 13:00;7108,3;1076,4;342;6651,8;-9
2017-01-03 13:15;7172,5;358,8;321,6;6481,2;-8,75
2017-01-03 13:30;7043,1;717,6;302,1;6511,2;-8,5
2017-01-03 13:45;7109,5;717,6;293,3;6792,4;-8,25
2017-01-03 14:00;7356,3;358,8;293,6;6559,6;-8
2017-01-03 14:15;7371,7;717,6;295,6;6481,2;-7,75
2017-01-03 14:30;7006,8;358,8;293;6573,4;-7,5
2017-01-03 14:45;7474,5;717,6;294,4;6193,1;-7,25
2017-01-03 15:00;7484;717,6;291,2;6769,3;-7
2017-01-03 15:15;7601,2;358,8;288,9;6313;-6,75
2017-01-03 15:30;7374,1;717,6;285,7;6561,9;-6,5
2017-01-03 15:45;7500,2;358,8;283,7;6520,4;-6,25
2017-01-03 16:00;7119;1435,2;278;6283;-6
2017-01-03 16:15;7087,5;717,6;271;6619,5;-5,75
2017-01-03 16:30;7354,6;717,6;268,7;6624,1;-5,5
2017-01-03 16:45;7227;717,6;266,1;6255,3;-5,25
2017-01-03 17:00;7273,3;717,6;263,3;6428,2;-5
2017-01-03 17:15;6510,5;358,8;258;6075,6;-4,75
2017-01-03 17:30;6670,7;717,6;251,8;6004,1;-4,5
2017-01-03 17:45;7013,1;717,6;247,9;6142,4;-4,25
2017-01-03 18:00;7085,9;358,8;246,2;6036,4;-4
2017-01-03 18:15;7282;717,6;253,1;6027,2;-3,75
2017-01-03 18:30;7044,7;0;254,4;6050,2;-3,5
2017-01-03 18:45;6990,9;717,6;252,1;6064;-3,25
2017-01-03 19:00;7637,2;717,6;254,9;6257,6;-3
2017-01-03 19:15;7331,2;1435,2;253,3;5994,9;-2,75
2017-01-03 19:30;6731,8;717,6;250,5;6317,6;-2,5
2017-01-03 19:45;6607,8;358,8;247,2;6098,6;-2,25
2017-01-03 20:00;6694,6;717,6;239;5773,6;-2
2017-01-03 20:15;5801,8;717,6;225,6;6421,3;-1,75
2017-01-03 20:30;6079,6;358,8;219,9;5870,4;-1,5
2017-01-03 20:45;6078,4;1076,4;215,3;6243,8;-1,25
2017-01-03 21:00;6018,5;358,8;211,1;5854,3;-1
2017-01-03 21:15;5910,2;717,6;212,1;6006,4;-0,75
2017-01-03 21:30;6208,8;717,6;215;6213,9;-0,5
2017-01-03 21:45;5917,6;358,8;211,8;6105,5;-0,25
2017-01-03 22:00;5783,4;717,6;211,5;5633;6
2017-01-03 22:15;5945,1;717,6;211,8;5739,1;5,75
2017-01-03 22:30;5805,7;717,6;209,9;6165,5;5,5
2017-01-03 22:45;5770,9;717,6;208,6;5854,3;5,25
2017-01-03 23:00;5777,9;358,8;208,5;5674,5;5
2017-01-03 23:15;6020,6;717,6;209,2;5764,4;4,75
2017-01-03 23:30;5900,6;0;211,8;5831,3;4,5
2017-01-03 23:45;6159,5;717,6;215,3;5741,4;4,25
2017-01-04 00:00;6144,3;1076,4;218,6;5958;4
2017-01-04 00:15;5790,7;358,8;216,5;5706,8;3,75
2017-01-04 00:30;5867,6;358,8;214,5;5577,7;3,5
2017-01-04 00:45;6146;717,6;214,3;5619,2;3,25
2017-01-04 01:00;6140,1;1076,4;214,3;5849,7;3
2017-01-04 01:15;5661,6;1794;213,2;5748,3;2,75
2017-01-04 01:30;5872,2;1794;211,5;5527;2,5
2017-01-04 01:45;5589,9;1794;204,8;5930,4;2,25
2017-01-04 02:00;5651,6;717,6;200,5;5720,6;2
2017-01-04 02:15;5786;1076,4;201,6;5990,3;1,75
2017-01-04 02:30;5845,1;358,8;203;5584,6;1,5
2017-01-04 02:45;6079,6;1076,4;207,4;5600,8;1,25
2017-01-04 03:00;6246;1076,4;209,2;5612,3;1
2017-01-04 03:15;6109,8;358,8;208,5;6559,6;0,75
2017-01-04 03:30;5981;717,6;213,2;10198,9;0,5
2017-01-04 03:45;5904,8;1076,4;213,4;8952;0,25
2017-01-04 04:00;6266,9;1435,2;213,6;7737,4;-18
2017-01-04 04:15;6633;1076,4;218,2;7917,1;-17,75
2017-01-04 04:30;7226,6;1076,4;231,1;8544,1;-17,5
2017-01-04 04:45;7425,5;1076,4;244,6;8633,9;-17,25
2017-01-04 05:00;7866,6;1435,2;260,9;8498;-17
2017-01-04 05:15;8159,1;358,8;274,6;8106,1;-16,75
2017-01-04 05:30;8070,6;1435,2;284,4;8283,6;-16,5
2017-01-04 05:45;8077,4;1794;290,3;8564,8;-16,25
2017-01-04 06:00;8212,3;1076,4;298,2;8585,5;-16
2017-01-04 06:15;8161,2;1435,2;303,1;7984;-15,75
2017-01-04 06:30;8146,1;1076,4;311,1;8147,6;-15,5
2017-01-04 06:45;8312,8;1076,4;315,9;8431,1;-15,25
2017-01-04 07:00;8470,7;1435,2;320,8;8362;-15
2017-01-04 07:15;8228,3;1435,2;316,5;8387,3;-14,75
2017-01-04 07:30;8016,5;1435,2;315,2;8375,8;-14,5
2017-01-04 07:45;8123,3;717,6;313,4;8336,6;-14,25
2017-01-04 08:00;8148,7;1435,2;322,7;9544,4;-14
2017-01-04 08:15;8064,9;717,6;331,2;8255,9;-13,75
2017-01-04 08:30;7985,4;1435,2;333,4;7947,1;-13,5
2017-01-04 08:45;8015,1;717,6;329,7;8557,9;-13,25
2017-01-04 09:00;8292,1;1435,2;331,2;7933,3;-13
2017-01-04 09:15;8244;1076,4;335,6;8013,9;-12,75
2017-01-04 09:30;8251,3;1435,2;340,9;8378,1;-12,5
2017-01-04 09:45;8075,7;717,6;339;8124,6;-12,25
2017-01-04 10:00;7903;1794;329,9;8341,2;-12
2017-01-04 10:15;8587,2;1076,4;330,8;8025,5;-11,75
2017-01-04 10:30;8675,1;1076,4;342,8;8156,8;-11,5
2017-01-04 10:45;8623,1;717,6;351,2;8232,9;-11,25
2017-01-04 11:00;8733,6;1435,2;357,1;8869;-11
2017-01-04 11:15;8534,4;1076,4;353,8;8848,3;-10,75
2017-01-04 11:30;8533,1;1076,4;368,7;7781,2;-10,5
2017-01-04 11:45;8768,7;1435,2;375,8;8106,1;-10,25
2017-01-04 12:00;8745,3;358,8;384,3;7276,4;-10
2017-01-04 12:15;8620,1;717,6;399,5;7550,7;-9,75
2017-01-04 12:30;8354,9;717,6;388,9;7979,4;-9,5
2017-01-04 12:45;8163,2;717,6;352,1;7458,5;-9,25
2017-01-04 13:00;8078,2;0;353,1;7739,7;-9
2017-01-04 13:15;8158,5;1435,2;350,8;7297,1;-8,75
2017-01-04 13:30;8349,4;5740,8;342,9;7891,8;-8,5
2017-01-04 13:45;7981;1076,4;341;7253,3;-8,25
2017-01-04 14:00;7885,7;1076,4;344,1;7679,7;-8
2017-01-04 14:15;8069,8;717,6;356,2;7712;-7,75
2017-01-04 14:30;7915,8;1435,2;367,1;8173;-7,5
2017-01-04 14:45;8173,3;358,8;369,3;7315,6;-7,25
2017-01-04 15:00;7711,9;717,6;359,4;7285,6;-7
2017-01-04 15:15;7772,7;358,8;350,9;7101,2;-6,75
2017-01-04 15:30;7655,2;717,6;345,5;6965,2;-6,5
2017-01-04 15:45;7594,4;1076,4;331,6;7700,5;-6,25
2017-01-04 16:00;7725;358,8;324,4;6845,4;-6
2017-01-04 16:15;7676,3;358,8;325,8;7179,6;-5,75
2017-01-04 16:30;7674,2;717,6;330,9;7271,8;-5,5
2017-01-04 16:45;7622,7;358,8;331,2;7013,6;-5,25
2017-01-04 17:00;7372,3;717,6;332,3;7423,9;-5
2017-01-04 17:15;6738,8;358,8;319,7;7345,5;-4,75
2017-01-04 17:30;6609,4;717,6;305,8;6845,4;-4,5
2017-01-04 17:45;7366,6;717,6;305,3;7228;-4,25
2017-01-04 18:00;7227,4;358,8;303,7;7098,9;-4
2017-01-04 18:15;7409,9;1076,4;311;7045,9;-3,75
2017-01-04 18:30;7348,1;358,8;316,7;7290,2;-3,5
2017-01-04 18:45;7685,9;717,6;320,2;6882,3;-3,25
2017-01-04 19:00;7432,2;358,8;315,2;7308,7;-3
2017-01-04 19:15;6917,3;717,6;287,1;6880;-2,75
2017-01-04 19:30;6915;358,8;280,7;6880;-2,5
2017-01-04 19:45;6613,6;358,8;272,4;7170,4;-2,25
2017-01-04 20:00;6696,8;717,6;261,1;6580,3;-2
2017-01-04 20:15;6282,3;358,8;259;6981,4;-1,75
2017-01-04 20:30;6058,5;717,6;250,7;7050,5;-1,5
2017-01-04 20:45;5853,1;1076,4;237,6;6896,1;-1,25
2017-01-04 21:00;5864,5;717,6;222,4;6995,2;-1
2017-01-04 21:15;6451,4;1076,4;222,2;7327,1;-0,75
2017-01-04 21:30;6498,5;717,6;224,4;7246,4;-0,5
2017-01-04 21:45;6353,8;717,6;240,2;7790,4;-0,25
2017-01-04 22:00;6411;1076,4;215,4;7228;6
2017-01-04 22:15;6331,2;717,6;214,4;7301,7;5,75
2017-01-04 22:30;6396,6;3946,8;209,9;7366,3;5,5
2017-01-04 22:45;6258,1;2511,6;207,4;7338,6;5,25
2017-01-04 23:00;6451,6;717,6;207,7;7013,6;5
2017-01-04 23:15;6247,7;717,6;203,5;7131,2;4,75
2017-01-04 23:30;6196,8;1076,4;205,4;7285,6;4,5
2017-01-04 23:45;6310,8;358,8;202,3;6868,4;4,25
2017-01-05 00:00;6128,4;358,8;198;7057,4;4
2017-01-05 00:15;6103,9;717,6;190,1;6868,4;3,75
2017-01-05 00:30;6186,9;358,8;193,4;6930,7;3,5
2017-01-05 00:45;6494,7;717,6;199,9;7285,6;3,25
2017-01-05 01:00;6564;6817,2;199,9;6674,8;3
2017-01-05 01:15;6411,7;6817,2;198,9;7151,9;2,75
2017-01-05 01:30;6370,1;5382;193,3;6822,3;2,5
2017-01-05 01:45;5908,6;4664,4;188,9;7221,1;2,25
2017-01-05 02:00;5888,3;2870,4;180,6;7064,3;2
2017-01-05 02:15;6501;2870,4;181,3;6953,7;1,75
2017-01-05 02:30;6383,3;1435,2;181,4;6333,7;1,5
2017-01-05 02:45;6356,1;1435,2;189,7;7343,2;1,25
2017-01-05 03:00;6524,4;717,6;203,2;7080,5;1
2017-01-05 03:15;6463,7;717,6;202,9;7364;0,75
2017-01-05 03:30;6503,5;358,8;203,9;11054;0,5
2017-01-05 03:45;6648,5;1435,2;206,2;10337,2;0,25
2017-01-05 04:00;6939,4;1435,2;218,7;9030,4;-18
2017-01-05 04:15;7097,5;2870,4;222;9396,8;-17,75
2017-01-05 04:30;7839,7;2152,8;234,9;9774,8;-17,5
2017-01-05 04:45;8495,9;1435,2;245,9;10157,4;-17,25
2017-01-05 05:00;8751,3;1076,4;260,5;9433,7;-17
2017-01-05 05:15;8682,7;1794;271;9549;-16,75
2017-01-05 05:30;9090,9;717,6;273,8;9878,6;-16,5
2017-01-05 05:45;9637,1;1435,2;282,8;9825,5;-16,25
2017-01-05 06:00;10478,3;1435,2;298,9;11602,6;-16
2017-01-05 06:15;10656,1;2511,6;309;15246,5;-15,75
2017-01-05 06:30;10360,3;2511,6;316;15375,6;-15,5
2017-01-05 06:45;10578,7;3229,2;329;15490,9;-15,25
2017-01-05 07:00;10423,5;2511,6;334,3;15350,3;-15
2017-01-05 07:15;10702,1;1435,2;337,6;15744,4;-14,75
2017-01-05 07:30;10893,4;3588;341,9;15795,1;-14,5
2017-01-05 07:45;10520,6;1435,2;341,4;15845,8;-14,25
2017-01-05 08:00;11389,3;5382;343,2;16283,7;-14
2017-01-05 08:15;11581;10405,2;350,1;16094,7;-13,75
2017-01-05 08:30;11710,1;9687,6;356,5;16472,7;-13,5
2017-01-05 08:45;11608,3;8611,2;368,3;16357,5;-13,25
2017-01-05 09:00;11972,5;9328,8;389,3;17076,6;-13
2017-01-05 09:15;12017,6;8611,2;389,6;17662;-12,75
2017-01-05 09:30;11610,7;8252,4;395,4;17765,7;-12,5
