Date [yyyy-mm-dd-hh-mm];air_pressure;air_temperature;relative_air_humidity;rain_indicator;rainfall;wind_direction;wind_speed;clouds;global_radiation;direct_radiation;diffuse_radiation
01.01.2019 00:00;999,7;0,0;92,6;0;0;220;8,4;0,9;0;0;0
01.01.2019 00:10;999,7;6,8;92,5;0;0;220;9,3;;;;
01.01.2019 00:20;999,6;6,8;93,6;0;0;210;8,2;;;;
01.01.2019 00:30;999,5;6,7;94,2;0;0;200;8,6;;;;
01.01.2019 00:40;999,4;6,7;93,7;0;0;210;8,7;;;;
01.01.2019 00:50;999,2;6,6;93,4;0;0;210;8,4;;;;
01.01.2019 01:00;999,2;6,6;94,2;0;0;200;8,2;0,9;0;0;0
01.01.2019 01:10;999,2;6,5;94,7;0;0;210;7,6;;;;
01.01.2019 01:20;999,2;6,4;93,4;0;0;210;7,1;;;;
01.01.2019 01:30;999,2;6,4;94;0;0;210;9,1;;;;
01.01.2019 01:40;999,1;6,4;93,1;0;0;220;10,3;;;;
01.01.2019 01:50;998,9;6,4;92,5;0;0;220;9,7;;;;
01.01.2019 02:00;998,8;6,5;91,9;0;0;230;9,7;0,9;0;0;0
01.01.2019 02:10;998,6;6,5;92,3;0;0;220;8,8;;;;
01.01.2019 02:20;998,5;6,5;92,4;0;0;220;7,5;;;;
01.01.2019 02:30;998,4;6,5;93,4;0;0;220;7,9;;;;
01.01.2019 02:40;998,2;6,5;93,1;0;0;220;7,8;;;;
01.01.2019 02:50;998,1;6,5;92,4;0;0;220;7,6;;;;
01.01.2019 03:00;997,9;6,4;92,8;0;0;220;7,7;0,9;0;0;0
01.01.2019 03:10;997,9;6,4;92,3;0;0;220;7,5;;;;
01.01.2019 03:20;997,9;6,4;92;0;0;210;7,3;;;;
01.01.2019 03:30;997,6;6,4;92,1;0;0;220;9,3;;;;
01.01.2019 03:40;997,2;6,3;91,5;0;0;220;8,2;;;;
01.01.2019 03:50;997,1;6,3;91,1;0;0;210;8,6;;;;
01.01.2019 04:00;997;6,3;90,2;0;0;220;9,3;0,9;0;0;0
01.01.2019 04:10;996,8;6,3;89,7;1;0;220;8,7;;;;
01.01.2019 04:20;996,6;6,3;90,4;1;0;230;9,2;;;;
01.01.2019 04:30;996,7;6,3;90,5;1;0;250;11,7;;;;
01.01.2019 04:40;996,8;6,2;90,5;1;0;250;9,4;;;;
01.01.2019 04:50;996,6;6,2;89,7;0;0;240;7,8;;;;
01.01.2019 05:00;996,6;6,2;89;0;0;230;7,9;0,9;0;0;0
01.01.2019 05:10;996,4;6,2;89,6;0;0;220;8,4;;;;
01.01.2019 05:20;996,5;6,2;86,3;0;0;230;9,6;;;;
01.01.2019 05:30;996,3;6,2;85,8;0;0;220;9,8;;;;
01.01.2019 05:40;996,2;6,3;85,2;0;0;230;10,7;;;;
01.01.2019 05:50;996,1;6,3;81,9;0;0;230;10;;;;
01.01.2019 06:00;996,1;6,3;81,2;0;0;230;9,4;0,8;0;0;0
01.01.2019 06:10;996,1;6,4;81,2;0;0;230;8,2;;;;
01.01.2019 06:20;996,1;6,4;81,8;0;0;230;8,6;;;;
01.01.2019 06:30;995,9;6,5;81,9;0;0;230;8,2;;;;
01.01.2019 06:40;996;6,5;81,7;0;0;220;7,9;;;;
01.01.2019 06:50;995,8;6,5;81,5;0;0;230;8,2;;;;
01.01.2019 07:00;996;6,5;81,7;0;0;230;8,2;0,9;0;0;0
01.01.2019 07:10;995,8;6,5;81,2;0;0;230;9,1;;;;
01.01.2019 07:20;995,9;6,5;81,1;0;0;230;8,6;;;;
01.01.2019 07:30;995,9;6,5;79,6;0;0;220;9;;;;
01.01.2019 07:40;995,9;6,6;79;0;0;220;9,3;;;;
01.01.2019 07:50;995,9;6,6;80,3;0;0;220;7,8;;;;
01.01.2019 08:00;995,9;6,6;79,3;0;0;220;7,5;0,9;19,4;0;19,4
01.01.2019 08:10;995,7;6,7;79,2;0;0;210;6,9;;;;
01.01.2019 08:20;995,5;6,7;79,7;0;0;210;6,6;;;;
01.01.2019 08:30;995,2;6,7;80,9;0;0;200;5,8;;;;
01.01.2019 08:40;995,2;6,7;80,5;0;0;200;5,9;;;;
01.01.2019 08:50;995,2;6,7;80,1;0;0;200;5,7;;;;
01.01.2019 09:00;995,1;6,7;80,7;0;0;200;6,6;0,9;102,8;58,3;44,4
01.01.2019 09:10;995;6,7;79,4;0;0;210;7,4;;;;
01.01.2019 09:20;994,8;6,7;79,4;0;0;210;8,9;;;;
01.01.2019 09:30;994,9;6,7;79,7;0;0;210;7,8;;;;
01.01.2019 09:40;994,9;6,7;80,3;0;0;210;8;;;;
01.01.2019 09:50;995;6,7;81,9;1;0;210;7,8;;;;
01.01.2019 10:00;995;6,6;81,3;0;0;210;6,7;0,9;208,3;138,9;69,4
01.01.2019 10:10;994,9;6,6;80,7;0;0;210;6,7;;;;
01.01.2019 10:20;994,7;6,6;80,9;0;0;210;7,2;;;;
01.01.2019 10:30;994,8;6,6;80,7;1;0;210;7,7;;;;
01.01.2019 10:40;994,7;6,6;81,2;1;0;200;8,1;;;;
01.01.2019 10:50;994,6;6,5;80,7;0;0;220;7,4;;;;
01.01.2019 11:00;994,6;6,5;80,4;0;0;210;7,7;0,8;230,6;125;105,6
01.01.2019 11:10;994,5;6,5;80,8;0;0;220;10,2;;;;
01.01.2019 11:20;994,2;6,4;80,4;0;0;220;11,3;;;;
01.01.2019 11:30;994,2;6,4;81,2;0;0;220;8,9;;;;
01.01.2019 11:40;994,1;6,4;80,9;0;0;210;8,1;;;;
01.01.2019 11:50;994;6,4;78,8;0;0;210;7,7;;;;
01.01.2019 12:00;994;6,4;78,6;1;0;220;8,6;0,4;113,9;13,9;100
01.01.2019 12:10;993,9;6,3;80,5;0;0;220;9,2;;;;
01.01.2019 12:20;993,9;6,3;82,1;0;0;220;9,4;;;;
01.01.2019 12:30;993,8;6,2;83,4;0;0;210;7,6;;;;
01.01.2019 12:40;993,7;6,2;85,5;0;0;220;7,7;;;;
01.01.2019 12:50;993,7;6,1;87,6;0;0;220;7,2;;;;
01.01.2019 13:00;993,5;6,0;90,8;0;0;220;6,6;0,6;186,1;55,6;130,6
01.01.2019 13:10;993,4;5,9;91,1;0;0;210;5,3;;;;
01.01.2019 13:20;993,4;5,9;91,6;0;0;200;4,8;;;;
01.01.2019 13:30;993,2;5,8;89,7;0;0;190;5,2;;;;
01.01.2019 13:40;993,1;5,8;89,8;0;0;200;6,5;;;;
01.01.2019 13:50;992,9;5,8;88,5;0;0;210;6,2;;;;
01.01.2019 14:00;992,8;5,8;87,9;0;0;200;5,3;0,9;61,1;5,6;55,6
01.01.2019 14:10;992,8;5,8;88,3;0;0;200;4,5;;;;
01.01.2019 14:20;992,7;5,8;89;0;0;200;4,2;;;;
01.01.2019 14:30;992,6;5,8;88,6;1;0;190;5,1;;;;
01.01.2019 14:40;992,6;5,8;88,7;1;0;190;4,4;;;;
01.01.2019 14:50;992,6;5,8;87,8;1;0;190;4;;;;
01.01.2019 15:00;992,7;5,9;88,6;0;0;180;5,2;0,9;19,4;2,8;16,7
01.01.2019 15:10;992,6;5,9;88,3;0;0;180;5,1;;;;
01.01.2019 15:20;992,4;5,9;88,3;0;0;190;5,6;;;;
01.01.2019 15:30;992,4;5,9;89,1;0;0;180;4,6;;;;
01.01.2019 15:40;992,3;5,9;88,7;1;0;180;3,8;;;;
01.01.2019 15:50;992,3;5,9;88,4;1;0;170;3,8;;;;
01.01.2019 16:00;992,2;5,9;87,9;1;0;190;4,6;1;0;0;0
01.01.2019 16:10;992,1;5,9;88,3;1;0;190;5,1;;;;
01.01.2019 16:20;992,1;5,9;88,8;1;0;180;4,2;;;;
01.01.2019 16:30;992,1;5,9;87,4;1;0;180;4,2;;;;
01.01.2019 16:40;992,1;6,0;87,2;1;0,1;190;5,2;;;;
01.01.2019 16:50;992,1;6,0;87,8;1;0,1;180;4,5;;;;
01.01.2019 17:00;992,2;6,0;88,3;1;0;170;3,8;1;0;0;0
01.01.2019 17:10;992,3;6,0;89;1;0;170;3,8;;;;
01.01.2019 17:20;992,2;6,0;90,4;1;0;160;4,1;;;;
01.01.2019 17:30;992,1;6,0;90,1;1;0;170;4,5;;;;
01.01.2019 17:40;992,4;6,0;88,6;1;0;170;4,8;;;;
01.01.2019 17:50;992,4;6,1;88,9;1;0;170;5;;;;
01.01.2019 18:00;992,4;6,1;88,4;1;0;190;6;1;0;0;0
01.01.2019 18:10;992,6;6,1;85,7;1;0;190;6,7;;;;
01.01.2019 18:20;992,7;6,1;87,7;1;0;190;8,4;;;;
01.01.2019 18:30;992,6;6,1;83,7;1;0;190;7,8;;;;
01.01.2019 18:40;992,7;6,1;78,8;1;0;190;7,7;;;;
01.01.2019 18:50;992,6;6,2;77,9;1;0;190;7,3;;;;
01.01.2019 19:00;992,8;6,2;77,9;1;0;190;7,8;1;0;0;0
01.01.2019 19:10;992,9;6,1;78,5;0;0;190;6,9;;;;
01.01.2019 19:20;992,9;6,1;78,9;1;0;190;8;;;;
01.01.2019 19:30;992,7;6,0;78,8;0;0;200;9;;;;
01.01.2019 19:40;992,6;5,9;73,9;0;0;200;8,4;;;;
01.01.2019 19:50;992,6;5,8;72,7;0;0;200;7,8;;;;
01.01.2019 20:00;992,5;5,7;71;0;0;210;7,7;1;0;0;0
01.01.2019 20:10;992,6;5,6;70,1;1;0;210;7,4;;;;
01.01.2019 20:20;992,6;5,6;69,7;1;0;210;8,7;;;;
01.01.2019 20:30;992,6;5,5;71;1;0,2;210;8,8;;;;
01.01.2019 20:40;992,8;5,4;71,3;1;0,2;210;7,8;;;;
01.01.2019 20:50;992,9;5,3;69,6;1;0,2;210;8;;;;
01.01.2019 21:00;992,8;5,3;69,9;1;0;210;6,6;1;0;0;0
01.01.2019 21:10;992,9;5,2;70,9;1;0;210;5,5;;;;
01.01.2019 21:20;992,9;5,2;70,5;1;0;220;5,7;;;;
01.01.2019 21:30;992,9;5,2;73,9;1;0;220;6,1;;;;
01.01.2019 21:40;992,9;5,0;82,3;1;0;230;6,4;;;;
01.01.2019 21:50;993,1;4,8;81;1;0;220;6,3;;;;
01.01.2019 22:00;993;4,6;75,9;1;0;220;6,8;1;0;0;0
01.01.2019 22:10;993;4,5;75,6;1;0;220;6,8;;;;
01.01.2019 22:20;993;4,3;74,4;1;0;220;7;;;;
01.01.2019 22:30;993;4,2;73,6;1;0;230;7,4;;;;
01.01.2019 22:40;993;4,1;72,9;1;0;230;6,5;;;;
01.01.2019 22:50;993,2;4,0;70,8;0;0;230;6,5;;;;
01.01.2019 23:00;993,2;4,0;70,8;1;0;240;7,7;0,9;0;0;0
01.01.2019 23:10;993,3;3,9;69,6;1;0;240;7,8;;;;
01.01.2019 23:20;993,5;3,8;70,4;1;0,1;250;8,1;;;;
01.01.2019 23:30;993,5;3,7;71,2;1;0;250;8,1;;;;
01.01.2019 23:40;993,3;3,6;70,7;1;0;250;7,2;;;;
01.01.2019 23:50;993,5;3,5;69,7;1;0;260;9,4;;;;
02.01.2019 00:00;993,4;3,5;67,6;1;0;250;8,1;1;0;0;0
02.01.2019 00:10;993,5;3,5;66,1;1;0;250;9,2;;;;
02.01.2019 00:20;993,7;3,5;65,9;1;0;250;9,3;;;;
02.01.2019 00:30;994,1;3,5;76,1;1;0;250;8,5;;;;
02.01.2019 00:40;994,2;3,3;76,1;1;0;250;9,5;;;;
02.01.2019 00:50;994,2;3,1;72,6;0;0;250;8,3;;;;
02.01.2019 01:00;994,2;3,0;71;1;0;250;8,6;1;0;0;0
02.01.2019 01:10;994,2;2,9;72,1;1;0;250;8,5;;;;
02.01.2019 01:20;994,4;2,9;72,3;1;0;250;8,2;;;;
02.01.2019 01:30;994,5;2,8;71;1;0;250;8,9;;;;
02.01.2019 01:40;994,5;2,7;69,3;1;0;250;9,4;;;;
02.01.2019 01:50;994,4;2,6;69,6;1;0;260;8,8;;;;
02.01.2019 02:00;994,4;2,5;70;1;0;260;8,3;0,9;0;0;0
02.01.2019 02:10;994,5;2,4;72,1;1;0;250;7,9;;;;
02.01.2019 02:20;994,5;2,4;73,8;0;0;250;7,8;;;;
02.01.2019 02:30;994,5;2,2;75,7;0;0;250;6,4;;;;
02.01.2019 02:40;994,5;2,1;76;0;0;250;5,5;;;;
02.01.2019 02:50;994,4;2,0;75,7;0;0;240;6,3;;;;
02.01.2019 03:00;994,5;1,9;76;0;0;230;7,4;0,9;0;0;0
02.01.2019 03:10;994,5;1,9;76,3;1;0;240;6,7;;;;
02.01.2019 03:20;994,4;1,9;76,3;1;0;220;5,6;;;;
02.01.2019 03:30;994,3;1,9;75,9;0;0;240;6,4;;;;
02.01.2019 03:40;994,4;1,9;74,2;0;0;220;4,2;;;;
02.01.2019 03:50;994,4;1,9;74,4;0;0;200;4,6;;;;
02.01.2019 04:00;994,5;1,9;73,7;0;0;210;5,2;0,4;0;0;0
02.01.2019 04:10;994,5;2,0;72,6;0;0;220;5,6;;;;
02.01.2019 04:20;994,5;2,0;72,2;0;0;210;5,9;;;;
02.01.2019 04:30;994,5;2,1;72,7;1;0;220;5,8;;;;
02.01.2019 04:40;994,5;2,2;72,8;1;0;230;5,2;;;;
02.01.2019 04:50;994,5;2,2;72,8;1;0;220;3,7;;;;
02.01.2019 05:00;994,5;2,3;72,4;1;0;220;4,5;0,8;0;0;0
02.01.2019 05:10;994,6;2,3;72,8;0;0;220;6;;;;
02.01.2019 05:20;994,8;2,4;71,8;0;0;220;6,4;;;;
02.01.2019 05:30;994,9;2,4;71,4;0;0;220;5,8;;;;
02.01.2019 05:40;995;2,5;72,5;0;0;220;6,7;;;;
02.01.2019 05:50;995;2,5;72;0;0;220;6,2;;;;
02.01.2019 06:00;995,1;2,5;73,3;0;0;220;6,4;0,9;0;0;0
02.01.2019 06:10;995,2;2,5;74;1;0;210;6;;;;
02.01.2019 06:20;995,3;2,5;76,8;1;0;220;6,5;;;;
02.01.2019 06:30;995,5;2,4;76,1;1;0;220;6,8;;;;
02.01.2019 06:40;995,6;2,4;76;1;0;220;6,4;;;;
02.01.2019 06:50;995,8;2,3;75,1;1;0;220;5,7;;;;
02.01.2019 07:00;995,8;2,3;74,6;1;0;220;5,9;0,9;0;0;0
02.01.2019 07:10;996;2,3;74,9;1;0;230;6,1;;;;
02.01.2019 07:20;996,2;2,3;75,1;1;0;220;5,7;;;;
02.01.2019 07:30;996,4;2,3;75,8;1;0;230;5,6;;;;
02.01.2019 07:40;996,4;2,2;75,3;1;0;230;6,6;;;;
02.01.2019 07:50;996,5;2,2;76,2;1;0;230;5,7;;;;
02.01.2019 08:00;996,5;2,2;76,7;1;0;250;5,8;1;8,3;0;8,3
02.01.2019 08:10;996,7;2,2;75,9;1;0;250;4,9;;;;
02.01.2019 08:20;996,8;2,2;75,2;1;0;260;6,5;;;;
02.01.2019 08:30;996,8;2,2;75,8;1;0;260;7,6;;;;
02.01.2019 08:40;996,9;2,2;73,1;1;0;260;6,5;;;;
02.01.2019 08:50;996,9;2,4;72,9;1;0;250;6,8;;;;
02.01.2019 09:00;996,9;2,4;72,2;1;0;260;7,4;0,9;50;0;50
02.01.2019 09:10;996,8;2,5;71,9;1;0;250;6,1;;;;
02.01.2019 09:20;996,9;2,6;72,1;1;0;250;6,3;;;;
02.01.2019 09:30;997;2,8;72,9;1;0;260;7,4;;;;
02.01.2019 09:40;997;2,9;74,7;1;0;260;7,6;;;;
02.01.2019 09:50;996,9;2,9;73,1;0;0;260;7,2;;;;
02.01.2019 10:00;997;2,9;72,8;0;0;260;7,3;0,9;130,6;8,3;122,2
02.01.2019 10:10;997;3,0;75,7;0;0;260;7,2;;;;
02.01.2019 10:20;996,9;3,1;76,4;1;0;260;7,6;;;;
02.01.2019 10:30;996,8;3,1;77,2;0;0;240;6,8;;;;
02.01.2019 10:40;996,7;3,0;78,3;0;0;250;7;;;;
02.01.2019 10:50;996,9;3,0;78;0;0;240;6,5;;;;
02.01.2019 11:00;997;3,1;79;0;0;240;5,9;0,9;111,1;5,6;105,6
02.01.2019 11:10;997,1;3,0;76,5;0;0;240;6;;;;
02.01.2019 11:20;997;3,0;72,1;0;0;250;6,3;;;;
02.01.2019 11:30;997,2;3,2;75;0;0;250;5,9;;;;
02.01.2019 11:40;997,3;3,2;81,5;1;0;240;6,1;;;;
02.01.2019 11:50;997,1;3,1;82;1;0;250;9;;;;
02.01.2019 12:00;997,1;2,9;75,2;1;0;250;7,6;0,9;108,3;2,8;105,6
02.01.2019 12:10;997,2;3,1;71,7;0;0;250;6,9;;;;
02.01.2019 12:20;997,2;3,2;66,4;0;0;250;6,5;;;;
02.01.2019 12:30;997,1;3,4;65,6;1;0;250;7,2;;;;
02.01.2019 12:40;997,2;3,4;65,3;1;0;250;7,4;;;;
02.01.2019 12:50;997,2;3,5;64,1;1;0;250;7,1;;;;
02.01.2019 13:00;997,1;3,6;62,1;1;0;240;6,9;0,9;144,4;36,1;108,3
02.01.2019 13:10;997,1;3,6;51,1;1;0;270;7,2;;;;
02.01.2019 13:20;997,3;3,7;50,4;1;0;270;6,2;;;;
02.01.2019 13:30;997,4;3,8;45,6;0;0;270;6,2;;;;
02.01.2019 13:40;997,4;3,8;46,5;0;0;240;5,7;;;;
02.01.2019 13:50;997,6;3,9;49;0;0;230;5,2;;;;
02.01.2019 14:00;997,7;3,9;47;0;0;210;4,2;0,9;80,6;16,7;63,9
02.01.2019 14:10;997,8;3,9;47,2;0;0;230;4,6;;;;
02.01.2019 14:20;997,9;3,9;46,2;0;0;230;4,5;;;;
02.01.2019 14:30;998;3,9;43,8;0;0;220;4,5;;;;
02.01.2019 14:40;998,3;3,9;41,4;0;0;220;4,2;;;;
02.01.2019 14:50;998,5;3,8;40,8;0;0;200;3,9;;;;
02.01.2019 15:00;998,7;3,8;42,6;0;0;210;3,7;0,9;16,7;2,8;13,9
02.01.2019 15:10;998,8;3,7;44,5;0;0;220;4,9;;;;
02.01.2019 15:20;999;3,6;45,2;0;0;220;5,2;;;;
02.01.2019 15:30;999,2;3,4;46;0;0;220;5;;;;
02.01.2019 15:40;999,3;3,3;47,9;0;0;220;4,5;;;;
02.01.2019 15:50;999,4;3,2;46,9;0;0;210;3,9;;;;
02.01.2019 16:00;999,5;3,0;46,8;0;0;200;4,1;0,6;0;0;0
02.01.2019 16:10;999,7;2,9;45;0;0;200;3,9;;;;
02.01.2019 16:20;999,9;2,8;44,8;0;0;200;4,3;;;;
02.01.2019 16:30;1000;2,7;43,7;0;0;210;5,3;;;;
02.01.2019 16:40;1000,2;2,6;45,7;0;0;210;5,1;;;;
02.01.2019 16:50;1000,4;2,5;45,8;0;0;210;5,4;;;;
02.01.2019 17:00;1000,5;2,4;46,9;0;0;210;5,6;0,9;0;0;0
02.01.2019 17:10;1000,6;2,3;47,2;0;0;220;5,7;;;;
02.01.2019 17:20;1000,6;2,2;48,3;0;0;220;4,3;;;;
02.01.2019 17:30;1000,8;2,1;49,4;0;0;200;3,9;;;;
02.01.2019 17:40;1000,8;2,0;50,5;0;0;180;3,1;;;;
02.01.2019 17:50;1000,8;1,9;51,5;0;0;190;3,5;;;;
02.01.2019 18:00;1000,9;1,8;51,9;0;0;190;3,3;0,9;0;0;0
02.01.2019 18:10;1001;1,7;52,1;0;0;180;3,3;;;;
02.01.2019 18:20;1001;1,6;50,8;0;0;180;3;;;;
02.01.2019 18:30;1001;1,5;51,7;0;0;190;2,8;;;;
02.01.2019 18:40;1001,1;1,5;50,7;0;0;190;3,9;;;;
02.01.2019 18:50;1001,2;1,4;51,7;1;0;180;4,2;;;;
02.01.2019 19:00;1001,3;1,3;50,4;0;0;190;4,9;1;0;0;0
02.01.2019 19:10;1001,5;1,2;49,9;0;0;200;5;;;;
02.01.2019 19:20;1001,7;1,2;49,2;0;0;200;4,9;;;;
02.01.2019 19:30;1001,8;1,1;50;0;0;200;5,9;;;;
02.01.2019 19:40;1001,8;1,1;49,8;1;0;200;6,2;;;;
02.01.2019 19:50;1001,8;1,1;49,6;1;0;200;5,5;;;;
02.01.2019 20:00;1001,8;1,1;50,6;1;0;200;5,5;1;0;0;0
02.01.2019 20:10;1001,9;1,0;50,1;1;0,4;200;5,7;;;;
02.01.2019 20:20;1001,9;0,9;50,7;1;0,2;200;6,5;;;;
02.01.2019 20:30;1001,9;0,8;51,5;1;0,1;210;6,8;;;;
02.01.2019 20:40;1001,9;0,8;53,3;1;0,1;200;5,6;;;;
02.01.2019 20:50;1001,9;0,7;54,2;1;0,1;180;3,8;;;;
02.01.2019 21:00;1001,9;0,6;54,1;1;0,2;180;4,1;1;0;0;0
02.01.2019 21:10;1001,9;0,5;54,2;1;0,2;180;3,8;;;;
02.01.2019 21:20;1001,9;0,4;55;1;0;180;4;;;;
02.01.2019 21:30;1001,9;0,3;54,3;1;0;180;4,4;;;;
02.01.2019 21:40;1001,9;0,2;55;1;0;180;5,4;;;;
02.01.2019 21:50;1001,9;0,2;55,3;1;0;190;5,2;;;;
02.01.2019 22:00;1001,9;0,2;55,7;1;0;190;5,5;1;0;0;0
02.01.2019 22:10;1002;0,1;57,8;1;0;190;5,9;;;;
02.01.2019 22:20;1002;0,1;56,7;1;0,1;200;6;;;;
02.01.2019 22:30;1002,2;0,0;58,3;1;0,1;200;6,7;;;;
02.01.2019 22:40;1002,3;0,0;59,1;1;0,1;200;7,3;;;;
02.01.2019 22:50;1002,3;-0,1;58,8;1;0,3;200;7;;;;
02.01.2019 23:00;1002,3;-0,1;59,9;1;0,4;200;6,2;1;0;0;0
02.01.2019 23:10;1002,4;-0,2;60;1;0,3;200;6,6;;;;
02.01.2019 23:20;1002,5;-0,3;59,7;1;0,2;190;7;;;;
02.01.2019 23:30;1002,7;-0,3;59,5;1;0,1;200;6,4;;;;
02.01.2019 23:40;1002,8;-0,4;61;1;0,2;190;5,8;;;;
02.01.2019 23:50;1002,8;-0,4;63,5;1;0,4;190;5,8;;;;
03.01.2019 00:00;1002,8;-0,6;64,5;1;0,3;190;5,7;1;0;0;0
03.01.2019 00:10;1002,8;-0,8;63,7;1;0,2;190;5,5;;;;
03.01.2019 00:20;1002,8;-0,8;64,5;1;0,1;190;5,7;;;;
03.01.2019 00:30;1003;-0,9;65,8;1;0,3;190;5,6;;;;
03.01.2019 00:40;1003,1;-1,0;64,2;1;0,2;190;5,3;;;;
03.01.2019 00:50;1003,2;-1,1;65,3;1;0,2;180;6;;;;
03.01.2019 01:00;1003,3;-1,2;66,3;1;0,4;190;5,6;1;0;0;0
03.01.2019 01:10;1003,5;-1,3;66,7;1;0,1;190;5,8;;;;
03.01.2019 01:20;1003,6;-1,4;66,6;1;0;190;5,6;;;;
03.01.2019 01:30;1003,7;-1,4;66,5;1;0;190;6,4;;;;
03.01.2019 01:40;1003,8;-1,5;66,4;0;0;190;6,3;;;;
03.01.2019 01:50;1003,9;-1,5;66,5;0;0;190;7,4;;;;
03.01.2019 02:00;1003,9;-1,5;67,6;0;0;190;8;1;0;0;0
03.01.2019 02:10;1004;-1,5;67,7;0;0;190;8,2;;;;
03.01.2019 02:20;1003,9;-1,6;67,6;0;0;200;8,6;;;;
03.01.2019 02:30;1003,8;-1,6;69,1;1;0;200;8,1;;;;
03.01.2019 02:40;1003,8;-1,7;68,4;1;0;190;8,3;;;;
03.01.2019 02:50;1003,8;-1,7;69,1;1;0;190;7,7;;;;
03.01.2019 03:00;1003,6;-1,8;69,3;1;0;190;8,2;1;0;0;0
03.01.2019 03:10;1003,5;-1,8;68,9;1;0;190;8,5;;;;
03.01.2019 03:20;1003,5;-1,8;68,7;1;0;190;8,3;;;;
03.01.2019 03:30;1003,4;-1,9;69,9;1;0;190;8,7;;;;
03.01.2019 03:40;1003,4;-1,9;70,6;1;0;190;8,9;;;;
03.01.2019 03:50;1003,3;-2,0;71,1;1;0;190;9;;;;
03.01.2019 04:00;1003,2;-2,0;70,3;1;0;190;9,2;1;0;0;0
03.01.2019 04:10;1003,2;-2,1;70,3;1;0;190;9,1;;;;
03.01.2019 04:20;1003,2;-2,1;70,6;1;0,2;190;9,4;;;;
03.01.2019 04:30;1003,1;-2,1;70,5;1;0;190;9,2;;;;
03.01.2019 04:40;1003,1;-2,2;70,6;1;0;190;9,4;;;;
03.01.2019 04:50;1003;-2,2;71,1;1;0;190;10,1;;;;
03.01.2019 05:00;1003,1;-2,3;72,1;1;0;190;8,9;1;0;0;0
03.01.2019 05:10;1003,1;-2,3;70,7;0;0;190;9,8;;;;
03.01.2019 05:20;1003;-2,4;70,2;1;0;190;9,1;;;;
03.01.2019 05:30;1003,1;-2,4;71,2;1;0,2;190;8,5;;;;
03.01.2019 05:40;1003,1;-2,4;71,1;1;0,2;190;8;;;;
03.01.2019 05:50;1003,4;-2,4;73,7;1;0,1;190;7,2;;;;
03.01.2019 06:00;1003,4;-2,5;74,3;1;0;200;6,9;1;0;0;0
03.01.2019 06:10;1003,4;-2,6;75;1;4,9;260;9;;;;
03.01.2019 06:20;1003,4;-2,7;75,9;1;1,3;260;12,9;;;;
03.01.2019 06:30;1003,3;-2,8;75,5;1;0;260;11,8;;;;
03.01.2019 06:40;1003,3;-2,9;72,3;1;0,1;270;9,5;;;;
03.01.2019 06:50;1003,4;-2,9;73,1;1;0;280;11,7;;;;
03.01.2019 07:00;1003,4;-2,9;73,6;1;0;260;10,3;1;0;0;0
03.01.2019 07:10;1003,4;-2,9;73,5;1;0;250;9,6;;;;
03.01.2019 07:20;1003,5;-2,9;74,4;0;0;250;8,3;;;;
03.01.2019 07:30;1003,6;-2,9;75,4;0;0;250;9,8;;;;
03.01.2019 07:40;1003,6;-3,0;73,2;1;0;250;9,8;;;;
03.01.2019 07:50;1003,7;-3,0;72,9;0;0;240;9,4;;;;
03.01.2019 08:00;1003,8;-2,9;73,2;0;0;230;10,3;0,9;2,8;0;2,8
03.01.2019 08:10;1003,8;-2,9;78,5;0;0;230;9,9;;;;
03.01.2019 08:20;1003,8;-3,1;78,1;0;0;230;10,4;;;;
03.01.2019 08:30;1003,8;-3,2;76,9;0;0;240;11,2;;;;
03.01.2019 08:40;1003,9;-3,2;76;0;0;240;11,8;;;;
03.01.2019 08:50;1003,9;-3,1;70,5;0;0;240;10,9;;;;
03.01.2019 09:00;1003,9;-3,0;72,4;0;0;240;10,6;0,9;75;5,6;69,4
03.01.2019 09:10;1003,9;-2,8;68,7;0;0;240;10,4;;;;
03.01.2019 09:20;1003,8;-2,5;68,6;0;0;250;11,1;;;;
03.01.2019 09:30;1004;-2,2;67,1;0;0;240;11,6;;;;
03.01.2019 09:40;1004;-2,0;68,8;0;0;240;11,5;;;;
03.01.2019 09:50;1003,9;-1,6;65;0;0;250;14,2;;;;
03.01.2019 10:00;1003,8;-1,2;66,5;0;0;260;14,9;0,8;88,9;2,8;86,1
03.01.2019 10:10;1003,8;-1,0;68;1;0;260;16,5;;;;
03.01.2019 10:20;1003,8;-0,8;69,3;0;0;260;16,1;;;;
03.01.2019 10:30;1003,7;-0,6;69,6;0;0;270;14,5;;;;
03.01.2019 10:40;1003,6;-0,5;70,4;0;0;320;9,5;;;;
03.01.2019 10:50;1003,5;-0,3;71,8;1;0;320;8,8;;;;
03.01.2019 11:00;1003,4;-0,2;71,4;1;0;330;5,5;0,8;83,3;2,8;80,6
03.01.2019 11:10;1003,2;-0,1;72,7;0;0;330;3,6;;;;
03.01.2019 11:20;1003,2;0,0;74,1;0;0;320;2,1;;;;
03.01.2019 11:30;1003,2;0,0;76,8;0;0;260;6,9;;;;
03.01.2019 11:40;1003,1;0,1;77,3;0;0;260;12,7;;;;
03.01.2019 11:50;1003;0,1;78,7;0;0;250;14,5;;;;
03.01.2019 12:00;1003;0,1;80,5;0;0;250;15,6;0,6;69,4;5,6;63,9
03.01.2019 12:10;1002,8;0,1;81,6;0;0;250;15,9;;;;
